,評論編號,評論,評論相對時間,查詢時間,評分,使用者名稱,有幾則評論,評論者網址
145,ChdDSUhNMG9nS0VJQ0FnSUROcXBhUnlBRRAB,今天突然婦科那邊不舒服，想去掛急診，結果被拒收，叫我去光復路上的馬偕才有成人的急診可以看，（因有定期去兒童馬偕看婦產科，也有一些婦科的問題，才想說在那邊可以掛急診） 結果一到光復那邊的急診，也就是正常的尿液跟血液的檢查，也沒有所謂的 婦科醫生可以照超音波…. 那我想問 這樣去掛急診，是否有解決到我想看的問題？  婦科也沒有得到任何相對的檢查… 掛一個急診花了700塊，然後感覺也是白看 ==  上次在兒童馬偕，因黃體囊腫破裂來掛急診，就沒有被拒收…. ，護士跟醫師也都非常好，檢查得非常仔細  不知道院方到底是已什麼狀況去收病人的….？,10 個月前,2024-11-26 15:55:55,2.0,星妃賴,3,https://www.google.com/maps/contrib/111766909278317085732/reviews?hl=zh-TW
146,ChZDSUhNMG9nS0VJQ0FnSUNOaGR1NVpnEAE,因為女兒過敏導致的眨眼頻繁帶女兒來看兒童眼科  初診掛號成功 只需要到一樓批價掛號即可上二樓準備非常方便  停車位多非常方便，只是下地下室路口有點窄設計不良。  看診的護士人非常好很nice  看診前護士幫忙測試視力很有耐心，讓人放下心中大石頭。  原本看眼睛前最擔心的滴散曈劑  怕女兒會哇哇叫，因為會刺痛  沒想到這邊用的是新型機台模擬散曈劑效果，完全不用擔心小孩會排斥，非常棒的體驗。  女醫生也超有耐心解釋，很棒。  不愧是兒童醫院而且是新的  電扶梯很慢適合兒童達成  到處都是電子自助式機台服務非常便民  從公道五饒進來會比較不塞車。  美食廣場 一片荒蕪 很可怕的地方  只有一家攤位 雞絲飯可怕 滷肉飯陽春  麻油雞湯 又甜又鹹 一點也不麻油賣150..  By the way 地下室真氛圍真心覺得有點可怕，而且廁所老人味很重…  地下室有親子廁所不錯  但是二樓看診的廁所雖然很多但是沒有小馬桶 有點失敗……  總體來說 看診體驗非常棒。,10 個月前,2024-11-26 15:55:55,3.0,Eric Hart,則評論,https://www.google.com/maps/contrib/100049077957563621445/reviews?hl=zh-TW
147,ChZDSUhNMG9nS0VJQ0FnSUNONmYyaU13EAE,半夜宮縮去掛急診 醫生的處理方式及專業程度讓人沒有信任感 還問了一堆跟我宮縮沒有太大相關的問題 正在不舒服還要躺在那邊浪費時間 真的很火大 而且醫生態度很不耐煩,10 個月前,2024-11-26 15:55:55,1.0,施品旋,12,https://www.google.com/maps/contrib/108052945744676170174/reviews?hl=zh-TW
148,ChZDSUhNMG9nS0VJQ0FnSUNOME96RGZBEAE,小孩從出生到現在一直以來都在馬偕兒童醫院看診，原因是門診的護理師都把所有的孩子當自己的孩子一樣疼愛著，儘管孩子哭鬧門診的護理師都面帶笑容非常溫柔與耐心哄著每位小朋友，看了許多診所以及醫院，馬偕兒醫的門診護理師讓我更放心，門診護理師值得被讚許 謝謝門診護理師們 妳們真的很棒也辛苦了,10 個月前,2024-11-26 15:55:55,5.0,Christion Wang,9,https://www.google.com/maps/contrib/114896632651736777271/reviews?hl=zh-TW
149,ChdDSUhNMG9nS0VJQ0FnSUQxNmZ6U3VnRRAB,親切服務,10 個月前,2024-11-26 15:55:55,5.0,?文堂,0,https://www.google.com/maps/contrib/116793588560330103611/reviews?hl=zh-TW
150,ChdDSUhNMG9nS0VJQ0FnSUQxdHBEM3hBRRAB,1/5(五)下午帶小朋友至眼科門診，從一開始的驗光到最後門診結束離開，我看到李知穎及林怡音兩位護理師非常辛苦！由於當天病人很多，但這2位護理師不管是對小朋友或家屬都是非常有耐心的引導，在說明語氣上不疾不徐，且在跟小朋友對話非常溫柔及充滿鼓勵用語，真的很值得讚美！  林怡音護理師在協助小朋友驗光檢查過程，耐心的引導小朋友，鼓勵小朋友，在最後檢查結束還會跟小朋友說〝辛苦了！〞，這點讓我覺得很驚喜。  李知穎護理師更讓我印象深刻，我看到她幫多位小朋友點散瞳劑時，不只每次都跟家長詳細的說明，也會把手上的藥水，變成是橘子口味、草莓口味，讓小朋友聽起來沒有那麼害怕，在最後送上小貼紙安撫小孩的心情。在診間等候2個多小時的時間，我看到她面對每個小孩都是這麼親切、有耐心，真的很不容易！  謝謝您們的付出，有您們真好！,10 個月前,2024-11-26 15:55:59,5.0,沈巧芸,0,https://www.google.com/maps/contrib/113018448143088167932/reviews?hl=zh-TW
151,ChRDSUhNMG9nS0VJQ0FnSUQxanROWRAB,,10 個月前,2024-11-26 15:55:59,5.0,CHIAYI CHENG,則評論,https://www.google.com/maps/contrib/110223986910514671370/reviews?hl=zh-TW
152,ChZDSUhNMG9nS0VJQ0FnSUQxOXE3MkFnEAE,大家新年快樂? …,10 個月前,2024-11-26 15:55:59,5.0,YKK W,0,https://www.google.com/maps/contrib/101514705284776951666/reviews?hl=zh-TW
153,ChZDSUhNMG9nS0VJQ0FnSUQxOXM2Q0xBEAE,,10 個月前,2024-11-26 15:55:59,5.0,YM Lee,0,https://www.google.com/maps/contrib/115357810804544193358/reviews?hl=zh-TW
154,ChZDSUhNMG9nS0VJQ0FnSUQxOW83ak13EAE,優質兒童專屬醫院,10 個月前,2024-11-26 15:55:59,5.0,呂鈺俐,0,https://www.google.com/maps/contrib/107594570956307671022/reviews?hl=zh-TW
155,ChZDSUhNMG9nS0VJQ0FnSUQxOXJiaFRnEAE,馬偕讚讚,10 個月前,2024-11-26 15:55:59,5.0,Bay chen,3,https://www.google.com/maps/contrib/114886357678796875520/reviews?hl=zh-TW
156,ChZDSUhNMG9nS0VJQ0FnSUQxOXBiaUdnEAE,讚,10 個月前,2024-11-26 15:55:59,5.0,Lily Chung,則評論,https://www.google.com/maps/contrib/104591635557507267902/reviews?hl=zh-TW
157,ChZDSUhNMG9nS0VJQ0FnSUQxOXViaFlnEAE,好的,10 個月前,2024-11-26 15:55:59,5.0,wei li,2,https://www.google.com/maps/contrib/109430587013368599538/reviews?hl=zh-TW
158,ChdDSUhNMG9nS0VJQ0FnSUQxOXZxYjNBRRAB,寬大的候診區.看診問診過程溝通是順利的.推推?? …,10 個月前,2024-11-26 15:55:59,5.0,楊琬筑,4,https://www.google.com/maps/contrib/116813048526900749417/reviews?hl=zh-TW
159,ChZDSUhNMG9nS0VJQ0FnSUQxOXZxWU1REAE,,10 個月前,2024-11-26 15:55:59,5.0,小芳,1,https://www.google.com/maps/contrib/117952771939241185308/reviews?hl=zh-TW
160,ChdDSUhNMG9nS0VJQ0FnSUQxOXZLUm13RRAB,很推喔,10 個月前,2024-11-26 15:56:04,5.0,chingyu yang,則評論,https://www.google.com/maps/contrib/116705658796826632159/reviews?hl=zh-TW
161,ChdDSUhNMG9nS0VJQ0FnSUQxOXBLY2d3RRAB,新竹兒醫,10 個月前,2024-11-26 15:56:04,5.0,陳玉麗,0,https://www.google.com/maps/contrib/102427263138032862269/reviews?hl=zh-TW
162,ChZDSUhNMG9nS0VJQ0FnSUQxOXVMRVhREAE,,10 個月前,2024-11-26 15:56:04,5.0,田世瑜,則評論,https://www.google.com/maps/contrib/100673986921022643929/reviews?hl=zh-TW
163,ChdDSUhNMG9nS0VJQ0FnSUQxOXNMbXdnRRAB,,10 個月前,2024-11-26 15:56:04,5.0,Chi Hui Huang,1,https://www.google.com/maps/contrib/116982772239767538717/reviews?hl=zh-TW
164,ChdDSUhNMG9nS0VJQ0FnSUQxOXNLeTRnRRAB,建功高中還不錯?? …,10 個月前,2024-11-26 15:56:04,5.0,呂婧瑄,0,https://www.google.com/maps/contrib/112444845184115839905/reviews?hl=zh-TW
165,ChdDSUhNMG9nS0VJQ0FnSUQxOW9ManB3RRAB,,10 個月前,2024-11-26 15:56:04,5.0,王安淇（AngelaW）,16,https://www.google.com/maps/contrib/104867953362121649875/reviews?hl=zh-TW
166,ChZDSUhNMG9nS0VJQ0FnSUQxOW9MdUNnEAE,讚讚,10 個月前,2024-11-26 15:56:04,5.0,蕭郁珍,1,https://www.google.com/maps/contrib/113353885394618607938/reviews?hl=zh-TW
167,ChZDSUhNMG9nS0VJQ0FnSUQxOXZ6UldREAE,新竹馬偕家庭日圓滿成功，讚讚讚！,10 個月前,2024-11-26 15:56:04,5.0,柯廷佳,7,https://www.google.com/maps/contrib/114295886624958174296/reviews?hl=zh-TW
168,ChZDSUhNMG9nS0VJQ0FnSUQxOXR6MWZBEAE,,10 個月前,2024-11-26 15:56:04,5.0,jia gray,1,https://www.google.com/maps/contrib/117176913681706308758/reviews?hl=zh-TW
169,ChZDSUhNMG9nS0VJQ0FnSUQxOXV5TmVnEAE,,10 個月前,2024-11-26 15:56:04,5.0,劉宇城,1,https://www.google.com/maps/contrib/109942672170055505460/reviews?hl=zh-TW
170,ChdDSUhNMG9nS0VJQ0FnSUQxOXV5cDhnRRAB,家庭日很棒,10 個月前,2024-11-26 15:56:08,5.0,hih C,0,https://www.google.com/maps/contrib/101178737265379130484/reviews?hl=zh-TW
171,ChZDSUhNMG9nS0VJQ0FnSUQxOW95UFJREAE,,10 個月前,2024-11-26 15:56:08,5.0,江森,2,https://www.google.com/maps/contrib/106696975761073377793/reviews?hl=zh-TW
172,ChdDSUhNMG9nS0VJQ0FnSUQxOW95X3FBRRAB,,10 個月前,2024-11-26 15:56:08,5.0,許配珊,3,https://www.google.com/maps/contrib/107706039535133302126/reviews?hl=zh-TW
173,ChdDSUhNMG9nS0VJQ0FnSUQxOXZUYXVnRRAB,,10 個月前,2024-11-26 15:56:08,5.0,Vanessa Yang,16,https://www.google.com/maps/contrib/111432182636476671936/reviews?hl=zh-TW
174,ChZDSUhNMG9nS0VJQ0FnSUQxOXFTTEF3EAE,,10 個月前,2024-11-26 15:56:08,5.0,小欣,則評論,https://www.google.com/maps/contrib/112029181650578551747/reviews?hl=zh-TW
175,ChdDSUhNMG9nS0VJQ0FnSUQxOXJpRXN3RRAB,路易莎·好,10 個月前,2024-11-26 15:56:08,5.0,Hsiu Yu,0,https://www.google.com/maps/contrib/110246696679643651208/reviews?hl=zh-TW
176,ChZDSUhNMG9nS0VJQ0FnSUQxOXVpV0dBEAE,,10 個月前,2024-11-26 15:56:08,5.0,張曉卉,0,https://www.google.com/maps/contrib/113339069257097496630/reviews?hl=zh-TW
177,ChdDSUhNMG9nS0VJQ0FnSUQxOXNpUTBRRRAB,,10 個月前,2024-11-26 15:56:08,5.0,小勇施,0,https://www.google.com/maps/contrib/103754770321113173866/reviews?hl=zh-TW
178,ChdDSUhNMG9nS0VJQ0FnSUQxOW9pWnBBRRAB,好棒的團隊。,10 個月前,2024-11-26 15:56:08,5.0,陳煒晴,0,https://www.google.com/maps/contrib/111652041778679990157/reviews?hl=zh-TW
179,ChdDSUhNMG9nS0VJQ0FnSUQxOW9pdXlBRRAB,服務親切,10 個月前,2024-11-26 15:56:08,5.0,wen hui huang,0,https://www.google.com/maps/contrib/108278889387372158343/reviews?hl=zh-TW
180,ChZDSUhNMG9nS0VJQ0FnSUQxOW9pQ09BEAE,,10 個月前,2024-11-26 15:56:12,5.0,林怡君,0,https://www.google.com/maps/contrib/116500059183344557513/reviews?hl=zh-TW
181,ChZDSUhNMG9nS0VJQ0FnSUQxOXZEZ1pnEAE,,10 個月前,2024-11-26 15:56:12,5.0,周芯羽XIN,0,https://www.google.com/maps/contrib/108827331729499259213/reviews?hl=zh-TW
182,ChdDSUhNMG9nS0VJQ0FnSUQxOXJDTy1nRRAB,滷肉飯很好吃,10 個月前,2024-11-26 15:56:12,5.0,廖老德,1,https://www.google.com/maps/contrib/106640254461019762004/reviews?hl=zh-TW
183,ChZDSUhNMG9nS0VJQ0FnSUQxOXRDaEl3EAE,醫生親切,10 個月前,2024-11-26 15:56:12,5.0,陳巧心,2,https://www.google.com/maps/contrib/110673551158630881997/reviews?hl=zh-TW
184,ChZDSUhNMG9nS0VJQ0FnSUQxOXRDaElREAE,親切溫暖,10 個月前,2024-11-26 15:56:12,5.0,HsinHao Chen,0,https://www.google.com/maps/contrib/109362397256152909735/reviews?hl=zh-TW
185,ChdDSUhNMG9nS0VJQ0FnSUQxOXREa2pBRRAB,溫暖的就醫環境,10 個月前,2024-11-26 15:56:12,5.0,惠貞,8,https://www.google.com/maps/contrib/105771761421080905628/reviews?hl=zh-TW
186,ChZDSUhNMG9nS0VJQ0FnSUQxOXBDOVlREAE,兒醫的醫護人員辛苦了，妳們很棒，??，加油,10 個月前,2024-11-26 15:56:12,5.0,鍾欣玲,0,https://www.google.com/maps/contrib/109133989655759423244/reviews?hl=zh-TW
187,ChZDSUhNMG9nS0VJQ0FnSUQxOXVDVGJREAE,優質,10 個月前,2024-11-26 15:56:12,5.0,shiau ying tzeng,則評論,https://www.google.com/maps/contrib/110790607332815495155/reviews?hl=zh-TW
188,ChZDSUhNMG9nS0VJQ0FnSUQxOXVDOGZREAE,,10 個月前,2024-11-26 15:56:12,5.0,La Di,0,https://www.google.com/maps/contrib/101709694791507808656/reviews?hl=zh-TW
189,ChZDSUhNMG9nS0VJQ0FnSUQxOXFDRkpnEAE,,10 個月前,2024-11-26 15:56:12,5.0,jean Chen,0,https://www.google.com/maps/contrib/101850689846743605246/reviews?hl=zh-TW
190,ChZDSUhNMG9nS0VJQ0FnSUQxOXNEQWZBEAE,,10 個月前,2024-11-26 15:56:17,5.0,林佑嘉,0,https://www.google.com/maps/contrib/112826350997582340682/reviews?hl=zh-TW
191,ChZDSUhNMG9nS0VJQ0FnSUQxOW9EWkl3EAE,服務好,10 個月前,2024-11-26 15:56:17,5.0,Jasmine Wang,1,https://www.google.com/maps/contrib/113702804626192390529/reviews?hl=zh-TW
192,ChZDSUhNMG9nS0VJQ0FnSUQxOW9DWllREAE,傳護送很棒,10 個月前,2024-11-26 15:56:17,5.0,連堇聿,0,https://www.google.com/maps/contrib/114427405198672945357/reviews?hl=zh-TW
193,ChZDSUhNMG9nS0VJQ0FnSUQxdHJmbGVREAE,馬偕讚? …,10 個月前,2024-11-26 15:56:17,5.0,鄭伊琳,0,https://www.google.com/maps/contrib/114189878709816725851/reviews?hl=zh-TW
194,ChZDSUhNMG9nS0VJQ0FnSUQxdHJmallnEAE,超棒的醫院,10 個月前,2024-11-26 15:56:17,5.0,Cherry,則評論,https://www.google.com/maps/contrib/107513611149236197129/reviews?hl=zh-TW
195,ChdDSUhNMG9nS0VJQ0FnSUQxdHJmWDBnRRAB,,10 個月前,2024-11-26 15:56:17,5.0,Lian Yu,1,https://www.google.com/maps/contrib/103884094433107142238/reviews?hl=zh-TW
196,ChZDSUhNMG9nS0VJQ0FnSUQxdHJlbFR3EAE,新竹馬偕紀念醫院值的你信賴,10 個月前,2024-11-26 15:56:17,5.0,李麗珠,0,https://www.google.com/maps/contrib/112186635508382896511/reviews?hl=zh-TW
197,ChdDSUhNMG9nS0VJQ0FnSUQxdHRlR3B3RRAB,所有醫生員工都很棒,10 個月前,2024-11-26 15:56:17,5.0,戴思嘉,0,https://www.google.com/maps/contrib/101314019346527837849/reviews?hl=zh-TW
198,ChZDSUhNMG9nS0VJQ0FnSUQxdHBmMFRBEAE,很讚的醫療服務,10 個月前,2024-11-26 15:56:17,5.0,陳Amy,則評論,https://www.google.com/maps/contrib/116977967311097656867/reviews?hl=zh-TW
199,ChdDSUhNMG9nS0VJQ0FnSUQxdHNla2pBRRAB,讚讚讚?,10 個月前,2024-11-26 15:56:17,5.0,蔡心惠,3,https://www.google.com/maps/contrib/106046297847251623829/reviews?hl=zh-TW
200,ChdDSUhNMG9nS0VJQ0FnSUQxdHVmczF3RRAB,,10 個月前,2024-11-26 15:56:21,5.0,Chen Kape,1,https://www.google.com/maps/contrib/106570450194168445456/reviews?hl=zh-TW
201,ChZDSUhNMG9nS0VJQ0FnSUQxdHFlU2FnEAE,,10 個月前,2024-11-26 15:56:21,5.0,簡菁頤桃南竹一正德,0,https://www.google.com/maps/contrib/114357509136238419959/reviews?hl=zh-TW
202,ChdDSUhNMG9nS0VJQ0FnSUQxdHNldXZ3RRAB,家庭日大獎請選我～感謝馬偕醫院,10 個月前,2024-11-26 15:56:21,5.0,魏秀芬,則評論,https://www.google.com/maps/contrib/114545310558624871270/reviews?hl=zh-TW
203,ChZDSUhNMG9nS0VJQ0FnSUQxdHZ2QkRREAE,,10 個月前,2024-11-26 15:56:21,5.0,周信成,0,https://www.google.com/maps/contrib/115059705855045644002/reviews?hl=zh-TW
204,ChdDSUhNMG9nS0VJQ0FnSUQxdHR2WjF3RRAB,兒科團隊跟醫護人員棒棒,10 個月前,2024-11-26 15:56:21,5.0,張方方,4,https://www.google.com/maps/contrib/103365561629060520689/reviews?hl=zh-TW
205,ChdDSUhNMG9nS0VJQ0FnSUQxdHR1YzJ3RRAB,,10 個月前,2024-11-26 15:56:21,5.0,林若婷,4,https://www.google.com/maps/contrib/105145400929127695610/reviews?hl=zh-TW
206,ChZDSUhNMG9nS0VJQ0FnSUQxdHN1MEZnEAE,新竹馬偕兒童醫院好棒棒,10 個月前,2024-11-26 15:56:21,5.0,林君蕙,11,https://www.google.com/maps/contrib/102109122828615505489/reviews?hl=zh-TW
207,ChdDSUhNMG9nS0VJQ0FnSUQxdG92OHdRRRAB,,10 個月前,2024-11-26 15:56:21,5.0,巫佩容,2,https://www.google.com/maps/contrib/102699904942793245501/reviews?hl=zh-TW
208,ChdDSUhNMG9nS0VJQ0FnSUQxdHJPQ2hBRRAB,馬偕很棒,10 個月前,2024-11-26 15:56:21,5.0,sandy chen,0,https://www.google.com/maps/contrib/104363225729118023293/reviews?hl=zh-TW
209,ChZDSUhNMG9nS0VJQ0FnSUQxdHJPQ093EAE,兒童醫院的候診室舒適而童趣,10 個月前,2024-11-26 15:56:21,5.0,Eva,1,https://www.google.com/maps/contrib/107796269536794479450/reviews?hl=zh-TW
210,ChZDSUhNMG9nS0VJQ0FnSUQxdHRQVWR3EAE,兒醫很棒,10 個月前,2024-11-26 15:56:25,5.0,德鎮劉,1,https://www.google.com/maps/contrib/101429391091166554459/reviews?hl=zh-TW
211,ChZDSUhNMG9nS0VJQ0FnSUQxdHBQMmNBEAE,,10 個月前,2024-11-26 15:56:25,5.0,陳柏任,0,https://www.google.com/maps/contrib/117146314929350985939/reviews?hl=zh-TW
212,ChdDSUhNMG9nS0VJQ0FnSUQxdHFPcHBnRRAB,兒童醫院很棒,10 個月前,2024-11-26 15:56:25,5.0,潘拿單,0,https://www.google.com/maps/contrib/108680778376936694701/reviews?hl=zh-TW
213,ChdDSUhNMG9nS0VJQ0FnSUQxdHNPbnF3RRAB,,10 個月前,2024-11-26 15:56:25,5.0,羅雁宇,4,https://www.google.com/maps/contrib/116083588724086279818/reviews?hl=zh-TW
214,ChdDSUhNMG9nS0VJQ0FnSUQxdHNQMnZ3RRAB,或者,10 個月前,2024-11-26 15:56:25,5.0,吳宜玲,0,https://www.google.com/maps/contrib/112935228084360496629/reviews?hl=zh-TW
215,ChdDSUhNMG9nS0VJQ0FnSUQxdHNPMmpnRRAB,醫師及護理人員都很有耐性，醫療品質也很優。,10 個月前,2024-11-26 15:56:25,5.0,余雅惠,則評論,https://www.google.com/maps/contrib/102310268070383259269/reviews?hl=zh-TW
216,ChdDSUhNMG9nS0VJQ0FnSUQxdHIyMG13RRAB,牙科服務很好,10 個月前,2024-11-26 15:56:25,5.0,林亭妘,2,https://www.google.com/maps/contrib/106935240747050053910/reviews?hl=zh-TW
217,ChZDSUhNMG9nS0VJQ0FnSUQxdHAzN2RBEAE,服務好！方便迅速！讚? …,10 個月前,2024-11-26 15:56:25,5.0,陳惠美,7,https://www.google.com/maps/contrib/115838346791507389088/reviews?hl=zh-TW
218,ChdDSUhNMG9nS0VJQ0FnSUQxdHAyRGdBRRAB,人溫暖醫術好,10 個月前,2024-11-26 15:56:25,5.0,何佳容,1,https://www.google.com/maps/contrib/105633744838853210719/reviews?hl=zh-TW
219,ChZDSUhNMG9nS0VJQ0FnSUQxdHAyOUtBEAE,讚,10 個月前,2024-11-26 15:56:25,5.0,鄒明蓓,0,https://www.google.com/maps/contrib/100418176104934848915/reviews?hl=zh-TW
220,ChdDSUhNMG9nS0VJQ0FnSUQxdHAzR3VRRRAB,兒童醫院很棒,10 個月前,2024-11-26 15:56:30,5.0,蘇0925,0,https://www.google.com/maps/contrib/101533120631918913597/reviews?hl=zh-TW
221,ChdDSUhNMG9nS0VJQ0FnSUQxdHMyNDRBRRAB,,10 個月前,2024-11-26 15:56:30,5.0,雁,4,https://www.google.com/maps/contrib/111176309412841264061/reviews?hl=zh-TW
222,ChdDSUhNMG9nS0VJQ0FnSUQxdG8yUDRRRRAB,家庭日讚！,10 個月前,2024-11-26 15:56:30,5.0,羅秋燕,則評論,https://www.google.com/maps/contrib/101250200862136096785/reviews?hl=zh-TW
223,ChZDSUhNMG9nS0VJQ0FnSUQxdG8yZ2VnEAE,手術室服務非常溫柔體貼細心,10 個月前,2024-11-26 15:56:30,5.0,Yfa4390,0,https://www.google.com/maps/contrib/104042186212473302505/reviews?hl=zh-TW
224,ChdDSUhNMG9nS0VJQ0FnSUQxdHJYaW93RRAB,藥劑科讚！,10 個月前,2024-11-26 15:56:30,5.0,陳華強,0,https://www.google.com/maps/contrib/115818767801409181936/reviews?hl=zh-TW
225,ChZDSUhNMG9nS0VJQ0FnSUQxdHFYdEVnEAE,,10 個月前,2024-11-26 15:56:30,5.0,林玫瑩,0,https://www.google.com/maps/contrib/118423648028146787115/reviews?hl=zh-TW
226,ChZDSUhNMG9nS0VJQ0FnSUQxdHNYMWJ3EAE,大傳單位很棒,10 個月前,2024-11-26 15:56:30,5.0,Ken Hu,1,https://www.google.com/maps/contrib/109703703893209605893/reviews?hl=zh-TW
227,ChdDSUhNMG9nS0VJQ0FnSUQxdHBtTTdnRRAB,醫護同仁 非常有愛心耐心,10 個月前,2024-11-26 15:56:30,5.0,劉佳欣,1,https://www.google.com/maps/contrib/103398564968621277671/reviews?hl=zh-TW
228,ChZDSUhNMG9nS0VJQ0FnSUQxdHNHdlNnEAE,門診護理師非常親切，醫師看診有耐心，有問必答，,10 個月前,2024-11-26 15:56:30,5.0,鄭佳琪2,0,https://www.google.com/maps/contrib/113101436024192756549/reviews?hl=zh-TW
229,ChdDSUhNMG9nS0VJQ0FnSUQxdHI2NHZBRRAB,,10 個月前,2024-11-26 15:56:30,5.0,莊雅蓁,0,https://www.google.com/maps/contrib/110701381482730715926/reviews?hl=zh-TW
230,ChdDSUhNMG9nS0VJQ0FnSUQxdHQ2NG9RRRAB,,10 個月前,2024-11-26 15:56:34,5.0,枋維鈞,1,https://www.google.com/maps/contrib/106478286587943449847/reviews?hl=zh-TW
231,ChdDSUhNMG9nS0VJQ0FnSUQxdHA2YThRRRAB,,10 個月前,2024-11-26 15:56:34,5.0,XIN LONG CHEN,則評論,https://www.google.com/maps/contrib/114299708447337719217/reviews?hl=zh-TW
232,ChdDSUhNMG9nS0VJQ0FnSUQxdHU2NGp3RRAB,,10 個月前,2024-11-26 15:56:34,5.0,徐郁絜,0,https://www.google.com/maps/contrib/112365342104283867337/reviews?hl=zh-TW
233,ChdDSUhNMG9nS0VJQ0FnSUQxdG82dXRnRRAB,,10 個月前,2024-11-26 15:56:34,5.0,Cindy Lin,8,https://www.google.com/maps/contrib/113119904442229426170/reviews?hl=zh-TW
234,ChZDSUhNMG9nS0VJQ0FnSUQxdHZhN1NBEAE,優秀有愛的醫療團隊,10 個月前,2024-11-26 15:56:34,5.0,李芷萱,0,https://www.google.com/maps/contrib/111578061050273471148/reviews?hl=zh-TW
235,ChdDSUhNMG9nS0VJQ0FnSUQxdHRiczJ3RRAB,?護人員辛苦了,10 個月前,2024-11-26 15:56:34,5.0,陳宣蓁,1,https://www.google.com/maps/contrib/110546790109473457922/reviews?hl=zh-TW
236,ChZDSUhNMG9nS0VJQ0FnSUQxdHFiYVpnEAE,很棒的醫院,10 個月前,2024-11-26 15:56:34,5.0,Tom Cheng,0,https://www.google.com/maps/contrib/102474844614270350278/reviews?hl=zh-TW
237,ChZDSUhNMG9nS0VJQ0FnSUQxdHJxZ0J3EAE,馬偕兒童醫院門診就是棒棒棒，服務好！,10 個月前,2024-11-26 15:56:34,5.0,陳怡秀,3,https://www.google.com/maps/contrib/102232532617903382780/reviews?hl=zh-TW
238,ChZDSUhNMG9nS0VJQ0FnSUQxdHVyT0JREAE,醫院很新很漂亮,10 個月前,2024-11-26 15:56:34,5.0,趙于如,0,https://www.google.com/maps/contrib/115552799526347041500/reviews?hl=zh-TW
239,ChdDSUhNMG9nS0VJQ0FnSUQxdHNySzNnRRAB,家庭日唷！,10 個月前,2024-11-26 15:56:34,5.0,christinabeauty512,則評論,https://www.google.com/maps/contrib/108231970490899722368/reviews?hl=zh-TW
240,ChdDSUhNMG9nS0VJQ0FnSUQxdHNxMnh3RRAB,感謝所有工作人員,10 個月前,2024-11-26 15:56:38,5.0,麗雯張,17,https://www.google.com/maps/contrib/108236705323422464188/reviews?hl=zh-TW
241,ChdDSUhNMG9nS0VJQ0FnSUQxdHNLOTh3RRAB,感謝大家,10 個月前,2024-11-26 15:56:38,5.0,劉意如,0,https://www.google.com/maps/contrib/104273243856546714443/reviews?hl=zh-TW
242,ChZDSUhNMG9nS0VJQ0FnSUQxdHV5WUNBEAE,環境很棒，護理師跟醫師親切,10 個月前,2024-11-26 15:56:38,5.0,WJ L,0,https://www.google.com/maps/contrib/113203245644977576525/reviews?hl=zh-TW
243,ChZDSUhNMG9nS0VJQ0FnSUQxdHF6SEtBEAE,我愛馬偕 馬偕愛我,10 個月前,2024-11-26 15:56:38,5.0,雅幸,13,https://www.google.com/maps/contrib/104470985951085290115/reviews?hl=zh-TW
244,ChdDSUhNMG9nS0VJQ0FnSUQxdHF6dHhBRRAB,翁順隆院長醫術精湛，感謝他照顧我的家人！,10 個月前,2024-11-26 15:56:38,5.0,蔡德龍,0,https://www.google.com/maps/contrib/117510528382044051124/reviews?hl=zh-TW
245,ChdDSUhNMG9nS0VJQ0FnSUQxdHZTT3RRRRAB,醫師 護理師和早療人員都很親切,10 個月前,2024-11-26 15:56:38,5.0,Yun-Ju Pan (Celine),0,https://www.google.com/maps/contrib/101058739646834773790/reviews?hl=zh-TW
246,ChdDSUhNMG9nS0VJQ0FnSUQxdHRDX3l3RRAB,,10 個月前,2024-11-26 15:56:38,5.0,Kwang-Whei Chang,0,https://www.google.com/maps/contrib/113987671076357042229/reviews?hl=zh-TW
247,ChdDSUhNMG9nS0VJQ0FnSUQxdHVDQXlRRRAB,檢驗人員很專業，客氣喔，辛苦了！,10 個月前,2024-11-26 15:56:38,5.0,陳宥佳,則評論,https://www.google.com/maps/contrib/109639526209161723821/reviews?hl=zh-TW
248,ChZDSUhNMG9nS0VJQ0FnSUQxdHFEZFh3EAE,,10 個月前,2024-11-26 15:56:38,5.0,Connie,則評論,https://www.google.com/maps/contrib/117397014269390671980/reviews?hl=zh-TW
249,ChdDSUhNMG9nS0VJQ0FnSUQxdHFDOXZBRRAB,服務親切,10 個月前,2024-11-26 15:56:38,5.0,黃敬芬,3,https://www.google.com/maps/contrib/112672794614515524468/reviews?hl=zh-TW
250,ChdDSUhNMG9nS0VJQ0FnSUQxdHNEUDF3RRAB,施打預防注射，門診護理師會細心的與您核對資料～～環境很寬廣舒服,10 個月前,2024-11-26 15:56:43,5.0,陳怡伶,0,https://www.google.com/maps/contrib/118443019911833268814/reviews?hl=zh-TW
251,ChdDSUhNMG9nS0VJQ0FnSUQxdG9DZm13RRAB,兒科醫生們都很有耐心，很專業，孩子在這邊看診好安心！,10 個月前,2024-11-26 15:56:43,5.0,Amy Huang (黃鈺婷),0,https://www.google.com/maps/contrib/107748604060016827366/reviews?hl=zh-TW
