,評論編號,評論,評論相對時間,查詢時間,評分,使用者名稱,有幾則評論,評論者網址
48,ChdDSUhNMG9nS0VJQ0FnSUNsOFlpT3pRRRAB,上週度過人生最漫長的一週，孩子生病是父母最掛心的事，感謝中國醫醫療團隊的幫忙，讓我們安心的把孩子交給您們。  我的孩子哮吼症發作，立刻帶著孩子到中國醫掛急診，感謝急診醫生楊樹文醫師，細心問診觀察孩子病症，請我們去照Ｘ光＋抽血檢查，Ｘ光報告出來後，再回到醫生問診看報告說：肺部有明顯地痰跟喉嚨腫脹，建議吸個蒸氣治療，等抽血報告。抽血報告出來後，發炎指數過高建議收住院，於是我們先批價急診費用後就在急診室等待病房排序通知。  第一時間立刻請在家的姑姑幫我打包行李，立刻請神隊友媽媽友們幫我送住院行李過來。感謝我的神隊友媽媽友們，在冬天的夜晚緊急幫我送行李來急診室給我！格外溫暖！很幸運地，終於在晚上11:00排到702四人房健保房，到7樓病房時如果想換單人病房必須先跟護理師說想排單人病房，小孩必須躺在擔架上，坐著救護車從急診室轉往兒童醫院病房，交接給病房的護理師時，一系列醫生＋護理師問診小孩病因跟家人事蹟，再來做病房介紹，就到病房裡休息。坐在小小的家屬椅上時，莫名的覺得緊繃一個晚上的壓力得以釋放，終於有人可以幫我了（哭）。休息沒多久，值班醫生來了，一次搓3種快篩（流感 ＲＳＶ ＣＯＶＩＤ19），孩子因為一個晚上的折騰，晚上也是睡睡醒醒，媽媽一夜未闔眼就這樣到天亮。 在住院期間（後來轉到707病房），感受到醫生跟護理師們的辛苦，每天這麼多病患還要帶著實習學生學習臨床經驗，聽診呼吸聲這樣是什麼情況，如何詢問家屬問題等等。重點都會先諮詢我們家屬的意願，這點讓我們完全沒有壓力，還會提醒我們陪病家屬要記得吃飯，非常貼心。  記得印象很深刻，有一個實習醫生來說要檢查看看孩子的呼吸聲，跟我們打招呼說他是楊醫生的學生，很有禮貌的徵詢我們的同意，孩子一開始很害怕，經過聽診問診後，我跟婕恩說：妳很勇敢做到了，這樣可以幫助到醫生哥哥成為更棒的醫生，幫助更多小朋友唷！實習醫生再次對著孩子說謝謝，真的滿滿的感動餒，願這樣的善循環可以持續永恆下去，祝福那位實習醫生未來成為有熱忱友善的主治醫生為需要他的孩子們服務。  更要感謝中國醫兒童醫院七樓的護理師們實習護理師們 從急診轉到兒童醫院，踏進護理站開始 本來彼此之間完全不認識的陌生人 就要完全地了解我們 詳細到祖宗十八代都可以背出來（誇飾法） 不分晝夜定時定點出現在我們身邊 日以繼夜紀錄著每一個時刻身體數據的變化 甚至連自己都當媽媽都快記不住小孩哪時候吃藥了 護理師們都可以滾瓜爛熟的背出來剛剛吃得是什麼藥 必須經歷過多少的苦讀跟臨床經驗才能這麼從容應對 必須擁有多大的智慧才能這樣成就他人 甚至比醫生還更瞭解病人的狀況 她們卻默默退居第二位把舞台留給醫生 簡單而明瞭簡述病人資訊回報給醫生 實在太偉大惹，感謝兒童醫院七樓的護理師姊姊們孩子??妳們唷  楊醫生來巡房說：明天可以出院了！莫過於史上最動聽的一句話！很感謝楊醫師，在急診第一前線時，細心專業診斷孩子的病徵，給予正確立即的方向，讓我們在短時間內可以康復回家。巡房觀察病人狀況以及關心家屬，醫生的話語權有滿滿的正能量支持著我們撐到最後，這次的住院期間受到醫院的照顧滿滿感恩，感謝中國醫療團隊。  分享給需要的人（最好不要用到） 掛急診重點： 健保卡錢包不能少 嘔吐塑膠袋多帶還可以幫助別人 小孩推車要帶著 尿布濕紙巾備品不能忘 停車要停對地方  住院重點： 住院行李打包 保險要保好保滿 醫院附近美食大搜查（陪病家屬的小確幸） 醫院發的感應卡片記得帶,1 年前,2024-11-26 16:03:42,5.0,Molly Chen,則評論,https://www.google.com/maps/contrib/115422871163744244387/reviews?hl=zh-TW
49,ChdDSUhNMG9nS0VJQ0FnSUNsMHRpMnZnRRAB,謝謝胸腔科醫師林建亨門診時讓我們去急診直接驗血照X光，還驗了20幾種病毒，抓出孩子發燒的原因。謝謝急診護理師，昨晚我兒子因發燒去急診要打點滴，但他力氣超大，我跟爸爸都抓不住，有位護理師（齊短髮）說她來抱就好，讓我們站遠一點，然後就各種哄騙順利把針打好，謝謝護理師的耐心跟同理心，辛苦了！,1 年前,2024-11-26 16:03:42,5.0,Daisy Lin,4,https://www.google.com/maps/contrib/100330773311905601033/reviews?hl=zh-TW
50,ChZDSUhNMG9nS0VJQ0FnSURGdVlhVWRnEAE,,1 年前,2024-11-26 16:03:46,5.0,廖小甄,則評論,https://www.google.com/maps/contrib/106138832493069678373/reviews?hl=zh-TW
51,ChZDSUhNMG9nS0VJQ0FnSUNGczV6alBREAE,早療複評真是太難排了，好像在搶演唱會的票，希望可以順利排上,1 年前,2024-11-26 16:03:46,5.0,李克強,則評論,https://www.google.com/maps/contrib/101600058305457921067/reviews?hl=zh-TW
52,ChdDSUhNMG9nS0VJQ0FnSURaaWFEemxRRRAB,幫小孩洗澡，小孩生殖器推開怪怪的，而且會痛，醫生連看都不願意看，只說外觀是正常的，好醫生真的很難找,1 年前,2024-11-26 16:03:46,1.0,Sa Chu,53,https://www.google.com/maps/contrib/104021636247206278102/reviews?hl=zh-TW
53,ChdDSUhNMG9nS0VJQ0FnSURwby1yZjdRRRAB,謝謝兒童醫院過敏科的楊樹文醫生。 孩子們從小就是讓楊醫師看診到大的。 前2年搬到南部，最近孩子生病，在南部的*美醫院和大大小小診所都找不出原因，也無法跟醫師能好好的溝通 藥越吃越嚴重 知道楊醫師7月轉到貴醫院，馬上衝到台中看診 楊醫師說話有種安心的魔力 還是找信任的醫生最重要，馬上找出原因?,1 年前,2024-11-26 16:03:46,5.0,yiching peng,則評論,https://www.google.com/maps/contrib/104509429059029034359/reviews?hl=zh-TW
54,ChZDSUhNMG9nS0VJQ0FnSURwa1pqbENnEAE,2023/08/23 謝謝6樓護理人員悉心照顧 也謝謝2樓照腹部超音波護士的耐心 扣一顆星是2樓照腦波的醫生不耐煩還大嘆氣 小朋友到陌生環境及突然要他躺下難免會鬧 真的受不了可以等我們出去在做這種事,1 年前,2024-11-26 16:03:46,4.0,溫溫Wenyun,1,https://www.google.com/maps/contrib/114586215129588876181/reviews?hl=zh-TW
55,ChZDSUhNMG9nS0VJQ0FnSURwenNTRUZ3EAE,,1 年前,2024-11-26 16:03:46,5.0,許美足,0,https://www.google.com/maps/contrib/105105100650049549969/reviews?hl=zh-TW
56,ChdDSUhNMG9nS0VJQ0FnSUNwaFlxLWhRRRAB,急診室兒科醫生細心。護士也有耐心。服務態度。不會愛理不理。,1 年前,2024-11-26 16:03:46,5.0,巫俊鋒,則評論,https://www.google.com/maps/contrib/102659878475548972581/reviews?hl=zh-TW
57,ChZDSUhNMG9nS0VJQ0FnSUNwN3A2OU1nEAE,小朋友腸病毒期間發現背部長了類似膿包的紅疹，還有身上其他被蚊蟲叮咬後的小水泡紅腫，久久沒有消腫，後來看兒童過敏免疫風濕科楊樹文醫生，楊醫生非常細心及耐心的問診，後來才知道原來腸病毒的小孩也會長皰疹，經楊醫生重新開藥，調整藥物以及教學如何塗抹乳液以及藥膏，大約三天的時間，小孩的皰疹已結痂，其他部位的紅腫也慢慢消退。 很感謝楊醫生的細心，原本看醫生都會很哭鬧的小孩，看到楊醫生桌上的貼紙，以及護理師安撫下，小孩很順利的看診。  非常感謝中國醫的醫生， 真的讓家長很安心。,1 年前,2024-11-26 16:03:46,5.0,Jennifer Chung,4,https://www.google.com/maps/contrib/115283856625728092320/reviews?hl=zh-TW
58,ChZDSUhNMG9nS0VJQ0FnSUNwbHZXbGJBEAE,買了院內超商食物，去了餐廳卻?是外食不開放，，，真是令人感到十分火 完全沒空間給病人吃東西 星巴客也是，已消費了也不給空間吃個飯,1 年前,2024-11-26 16:03:46,1.0,小強,則評論,https://www.google.com/maps/contrib/100810498490708566674/reviews?hl=zh-TW
59,ChdDSUhNMG9nS0VJQ0FnSUNwc0lydG9RRRAB,推廣用阿佩，然後有些單子掃下去又沒辦法用，問櫃檯才說這張單沒辦法，請問一般民眾要怎麼分辨？？能否請相關的人員解釋這部分？,1 年前,2024-11-26 16:03:46,1.0,Liao,則評論,https://www.google.com/maps/contrib/116913607746687201620/reviews?hl=zh-TW
60,ChdDSUhNMG9nS0VJQ0FnSURKMzhfTTBRRRAB,帶五個月的寶寶心臟科回診，在B1推著嬰兒推車進入電梯，突然被後方的「欣中」圍裙廚房大嬸轟出電梯，她暴躁地說她有兩個餐車要推進電梯，叫我們出來讓她進去電梯；差點跟她吵起來，但我忍住。非常不好的體驗！（因為她太兇太激動，老實的先生竟然聽她的話照做…）所以我們只好推著寶寶走出來，搭隔壁班的電梯? 時間：7/20（四）上午約莫11點 地點：B1 廁所前方的電梯 …,1 年前,2024-11-26 16:03:50,1.0,Nad?ge Mao,12,https://www.google.com/maps/contrib/105029287580230188807/reviews?hl=zh-TW
61,ChZDSUhNMG9nS0VJQ0FnSURKOHNqZEpBEAE,第一次來中國兒童醫院看診，小孩上吐下瀉一整天不舒服，到診212號報到等了兩個半鐘頭等不到醫生叫號（很確定有插卡成功）小孩名字有出現在螢幕上面，再敲門確認212門診怎麼都沒叫號時，突然護士人員走出來跟我說醫生下班了??我整個傻眼??火都來了原來本院的醫德是這樣醫生先下班，病人的病情不重要 …,1 年前,2024-11-26 16:03:50,1.0,吳仲凱,0,https://www.google.com/maps/contrib/110476279513338198125/reviews?hl=zh-TW
62,ChZDSUhNMG9nS0VJQ0FnSURKZ296bEhnEAE,謝曉芬護理師態度惡劣，差勁、設備老舊,1 年前,2024-11-26 16:03:50,1.0,Alice chi,0,https://www.google.com/maps/contrib/103286928069008487488/reviews?hl=zh-TW
63,ChZDSUhNMG9nS0VJQ0FnSUNKNjdia0pREAE,蔡輔仁爛到爆，沒同理心，只會講父母多高小孩就大概多高，這種有講跟沒講一樣的話！小孩要看長高的千萬不要掛號他！驗血檢查收費很正常看報告就講個幾句話一樣要收費，過程中還是我自己要一直主動追問醫生報告結果，難怪中國醫是最賺錢的醫院！,1 年前,2024-11-26 16:03:50,1.0,Riva,則評論,https://www.google.com/maps/contrib/116691834802822539159/reviews?hl=zh-TW
64,ChZDSUhNMG9nS0VJQ0FnSUNKNi1UckJBEAE,推薦林建亨醫師、林鴻志醫師、劉衍怡醫師，看診認真，都會有耐心跟家屬解釋，開藥精準,1 年前,2024-11-26 16:03:50,5.0,alexis kam,2,https://www.google.com/maps/contrib/109401698550605995839/reviews?hl=zh-TW
65,ChZDSUhNMG9nS0VJQ0FnSUNKc3ZEbGZnEAE,6/20寶寶因細菌型腸胃炎住院，護理師悉心照顧，以及主治醫師專業判斷給藥才讓寶寶重新找回健康與活力。 特別感謝天天關心及照顧我們的護理師，也祝福在實習的學生一切順利。  那個可愛又愛尖叫的寶寶 謝謝八樓的護理師姨姨們不厭其煩的照顧。,1 年前,2024-11-26 16:03:50,5.0,Jeff Chen,0,https://www.google.com/maps/contrib/114156201982916242927/reviews?hl=zh-TW
66,ChdDSUhNMG9nS0VJQ0FnSUNKcUpudnZ3RRAB,為中國的下一代提供醫療照護,1 年前,2024-11-26 16:03:50,4.0,Jay Lee,則評論,https://www.google.com/maps/contrib/104123605321854616866/reviews?hl=zh-TW
67,ChdDSUhNMG9nS0VJQ0FnSUR4eTRDQi13RRAB,中醫與現代醫學結合的優秀兒科醫院。孩子住院期間請中醫會診。,1 年前,2024-11-26 16:03:50,4.0,Jay C Lee,則評論,https://www.google.com/maps/contrib/110408057667349460238/reviews?hl=zh-TW
68,ChZDSUhNMG9nS0VJQ0FnSUR4X3BxaGFREAE,,1 年前,2024-11-26 16:03:50,5.0,"安迪珍珍, 說走就走Andy (Andy)",則評論,https://www.google.com/maps/contrib/101999396871321902579/reviews?hl=zh-TW
69,ChdDSUhNMG9nS0VJQ0FnSUR4aU16UjR3RRAB,感謝兒童過敏免疫風濕科的魏長菁主任醫師，我兒子的過敏性紫斑症因魏醫師的治療已經痊癒！原本因其他醫院醫師給誤診，後來給魏醫師看診，仔細做了抽血及驗尿檢查確認為過敏性紫斑症！醫師有耐心且清楚的解釋病因及給予家屬衛教以及之後每個月的定期驗尿追蹤，我兒子終於完全康復也沒再復發！謝謝妳！也謝謝其跟診的護理人員辛苦了，門診的病人量真的很多，但是你們依舊很有耐心的回答我的問題，謝謝！,1 年前,2024-11-26 16:03:50,5.0,陳芷芸,3,https://www.google.com/maps/contrib/110880156369964567839/reviews?hl=zh-TW
70,ChZDSUhNMG9nS0VJQ0FnSUN4d2FEYkhBEAE,想特別謝謝陳傑賀醫生 小孩因為拉肚子 發燒 送了急診遇到陳醫師 謝謝醫生的細心觀察檢查 發現孩子快脫水了 儘快安排我們住院治療 還好遇到對的醫師 ～～陳醫師很細心 ，住院病房6樓每位護理師 都很親切 ，特別謝謝醫生與護理師們。,1 年前,2024-11-26 16:03:55,5.0,Lin,則評論,https://www.google.com/maps/contrib/116814045070313377743/reviews?hl=zh-TW
71,ChdDSUhNMG9nS0VJQ0FnSURSdm9tTC1RRRAB,櫃檯人員，麻煩你們自己講話大聲清楚點！在戴著口罩又隔窗加上醫院吵雜的環境，沒有聽清楚你的話造成誤會不是在故意找你麻煩，不需要用這種態度對待人！,1 年前,2024-11-26 16:03:55,1.0,言洪川,0,https://www.google.com/maps/contrib/105264015567019956574/reviews?hl=zh-TW
72,ChdDSUhNMG9nS0VJQ0FnSURSd0oyZzVnRRAB,這麼多個小孩來看診，貴醫院覺得一層樓一間哺乳室很足夠嗎？,1 年前,2024-11-26 16:03:55,1.0,Wanci Ni,29,https://www.google.com/maps/contrib/101628787050408493890/reviews?hl=zh-TW
73,ChZDSUhNMG9nS0VJQ0FnSUNSLXVEWkpREAE,4/3凌晨四點高燒快四十度又來急診報到（因3/31凌晨又發燒38.5以上，3/31有去陳鉉煒就診才確認是黴漿菌），遇到陳俊安醫師（有在官網看到醫生的部分專長是治療不明原因發燒、呼吸道感染、腸胃道感染，真的很感謝媽祖讓我們剛好遇到這個醫生值班急診），跟他說了我們的就醫過程與訴求，就安排我們住院了，住院過程中遇到清明連假醫生也很盡責每天都會來問診，終於症狀出現明顯好轉，媽媽自己在照顧過程中也被傳染黴漿菌咳死了，4/5終於忍不住請醫生也幫大人直接掛門診開藥，吃完醫生開的藥之後隔天就好很多，大人4/7早上也已經沒什麼特別症狀了，真的很感謝遇到有智慧能對症下藥的優秀醫生！雖然住病房期間晚上常常都要打蚊子（自備充好電的電蚊拍），但我還是很感恩有房間能讓我們好好把病治好。 ————————— 3/30禮拜四早上花了三四小時看了小兒急診洪宣羽醫生，結果只說病毒性腸胃炎合併感冒就開止咳藥水與退燒藥水還有腸胃的就打發回家，問要不要住院醫生也說不用，然後半夜開始有發燒（白天都37點多快38），今天晚上又到39點多，去小兒科扎針檢驗才發現黴漿菌，真不知道昨天花這麼久時間做X光與驗尿還有通腸到底在幹嘛 ————————— 3/27禮拜一去看中國兒童醫院門診小兒感染科醫生林曉娟，孩子肚子不舒服，只開益生菌跟舒腹達，也只說吃完三天藥沒好轉就轉小兒急診，真的有夠隨便，都沒有叫我們做什麼檢查，看診費670，真好賺,1 年前,2024-11-26 16:03:55,5.0,橙蜜香,則評論,https://www.google.com/maps/contrib/115944242608824226703/reviews?hl=zh-TW
74,ChdDSUhNMG9nS0VJQ0FnSUNSLWNMTnBBRRAB,現在兒童發展評估無論是初評或複評都變的很麻煩很難預約，家長自己上網報名每個月的前3天報名下個月的名額，剛開始網路不穩20分鐘後無法報名了！是針對有3C障礙的父母嗎？,1 年前,2024-11-26 16:03:55,1.0,潘婷婷,0,https://www.google.com/maps/contrib/106936110497252306529/reviews?hl=zh-TW
75,ChZDSUhNMG9nS0VJQ0FnSUNSd3ZxaEZnEAE,疫情都解封了  加護病房還有亞急性呼吸病房還限制只有一天早上半小時的探病時間 實名制之外還要探病證（沒住在一起的家人還要為此奔波交接探病證） 一般人需要工作 不可能每天請假去探病 而病人沒有家人的支持  在此時期還限制成這樣  對病人與家屬  是真心為病患著想嗎  原本在家我們可以每天幫臥床病人做活動 住院限制探病的結果 病人無法得到足夠活動 因此在住院期間中風  因此喪失了原本僅存的肢體活動  這樣無法回復的傷害  家屬的傷痛 你們能體會嗎,1 年前,2024-11-26 16:03:55,1.0,張鈺偵,則評論,https://www.google.com/maps/contrib/111051717144856496850/reviews?hl=zh-TW
76,ChdDSUhNMG9nS0VJQ0FnSURod2J6UzZRRRAB,感謝顏文萍護理師，在兒子住院期間很有耐心的照顧，也很仔細的跟我們說明需注意的事,1 年前,2024-11-26 16:03:55,5.0,吳雅雯,0,https://www.google.com/maps/contrib/107273785612813634383/reviews?hl=zh-TW
77,ChdDSUhNMG9nS0VJQ0FnSURoN0lqQTJnRRAB,帶著孩子從南部跟著王志堯院長來到中國兒醫治療，在兒童免疫及過敏這方面真的非常專業，當初孩子在最差(血紅素剩5、肺出血)的情況下讓王院長接手，一路治療到現在，孩子的情況(類過敏性紫斑症)已經慢慢趨於穩定，在這裡住院及治療的過程，院長、護理師、住院值班醫生都很好很細心，真的非常感謝！,1 年前,2024-11-26 16:03:55,5.0,Cian Yi,則評論,https://www.google.com/maps/contrib/111158331214297247333/reviews?hl=zh-TW
78,ChdDSUhNMG9nS0VJQ0FnSUNod3FLV3ZnRRAB,今天看診小兒神經科 讓我非常火，請問我的孩子發燒看診 結果醫生要下診報告沒出來，開了一堆塞劑退燒藥水 然後敷衍說腸胃型感冒 這是什麼狀況，醫生的態度真的讓人覺得很沒有醫德。,1 年前,2024-11-26 16:03:55,1.0,Vivian,則評論,https://www.google.com/maps/contrib/105128347061833820949/reviews?hl=zh-TW
79,ChdDSUhNMG9nS0VJQ0FnSUNocUlxM2d3RRAB,抽血的阿姨真的爛的要死，抽血時還在跟別人講話,1 年前,2024-11-26 16:03:55,1.0,Chen,1,https://www.google.com/maps/contrib/108127330304154700219/reviews?hl=zh-TW
80,ChdDSUhNMG9nS0VJQ0FnSURCdjhua2dnRRAB,我的寶寶被兒童心臟超音波女檢查人員照到胸腹部瘀青。 2/1早上帶寶做自費心腹腎腦部超波健檢，最後做心超寶開始哭鬧，安撫換姿勢沒用女檢員有點不耐煩，不像前面腹部超音波檢員會溫柔安撫，也說讓我先帶去哺乳室安撫等寶平靜，安撫一下子寶睡著了也很順利完成腹部超音波。 心臟這位就是寶寶大哭他也硬照，哭到我老公從外面進來看說是不是太大力會痛，這位女檢員說：他越抵抗我就要越大力才照得到。 這樣哭鬧又硬照也沒辦法最後我們說不好意思那最後一張就不照了，回到家洗完澡發現寶寶胸腹部竟然有像撲克牌大小的瘀青，害我們現在還擔心會不會造成內傷之類的，原來寶寶當時那麼抵抗是因為很痛！不是單存哭鬧！ 對寶寶應該是要用方法而不是蠻力吧！？原本為了寶健康來檢查結果反而害他受傷！這位非常不專業的人員真的要改進不然就不要在兒童部 希望不會再有其他寶寶被用傷 後來我打電話去超音波室，是照腹部那位專業檢員接聽的，請他一定要幫我反應，他說他們的探頭應該不可能造成受傷，可想而知那位到底是有多用力了吧！？,1 年前,2024-11-26 16:03:59,1.0,林臻,0,https://www.google.com/maps/contrib/112370431948364047568/reviews?hl=zh-TW
81,ChZDSUhNMG9nS0VJQ0FnSURCcmNMREFREAE,麵包好吃,1 年前,2024-11-26 16:03:59,5.0,石歐歐,則評論,https://www.google.com/maps/contrib/111047949232576215973/reviews?hl=zh-TW
82,ChZDSUhNMG9nS0VJQ0FnSUNCN29EcFdBEAE,兒童心臟超音波的女檢查人員如果心情不好或討厭小孩就不要來兒科上班，孩子乖乖的也沒不配合，是在對小孩兇幾點的？沒事把小孩弄哭，是欠妳的嗎？,1 年前,2024-11-26 16:03:59,1.0,宋小宋,則評論,https://www.google.com/maps/contrib/112789296637131950526/reviews?hl=zh-TW
83,ChdDSUhNMG9nS0VJQ0FnSUQtdDQyWm9BRRAB,,1 年前,2024-11-26 16:03:59,5.0,田霓,0,https://www.google.com/maps/contrib/104862184050869470560/reviews?hl=zh-TW
84,ChdDSUhNMG9nS0VJQ0FnSUQtNWIzdnBnRRAB,救護車不能等紅燈？ 沒有鳴笛、亮燈 ，一綠燈就按喇叭 前面就還有行人在過馬路都沒在看？ 你今天車內有載人 鳴笛亮燈 當然看到都會讓 害別人緊張往前加速差點撞到路人 你要負責嗎？  12/5 晚上6.15左右在學士路上 ?ER-2?97 連一個小機車騎士都知道的禮儀 麻煩您重修一下您的禮儀,1 年前,2024-11-26 16:03:59,1.0,李驗,0,https://www.google.com/maps/contrib/108740090399517742654/reviews?hl=zh-TW
85,ChZDSUhNMG9nS0VJQ0FnSUMta3NfeENREAE,真的別去，非常不專業，會害慘你的孩子、尤其住院、問清楚、被坑了白住院，沒有治療沒人理，這是在下見過，把醫?換成鈔票最專業的地方，沒有之一，中國醫藥你獨得，真的別帶孩子來這裡，唉?當個白老鼠還要付錢，還治不好，真的別帶孩子來！奉勸大家，沒醫德、良心何在？？？  不錯喔！兩週後回覆官方文章，假若你們 《瞭解、檢討、改善》會好，也不會這樣民生怨?，願意賠錢，我多付的費用，住院一天8850，共計6天，願意的話，我可以將所有資料夾檔給尊貴的院方，假若沒這可能，我還是民不與官鬥，閃邊自認倒霉好點，願意再回覆，不回覆就是不願賠錢，唉～也不怪你。,2 年前,2024-11-26 16:03:59,1.0,jemmy Lee,則評論,https://www.google.com/maps/contrib/102131224993672867400/reviews?hl=zh-TW
86,ChZDSUhNMG9nS0VJQ0FnSUQtdFBPOVB3EAE,住院護士對病人態度超級差，?臭?，還唸病人事很多，而且晚上十點多在外面大聲說話，影?病人休息，故意把名牌遮住，看不到姓名,2 年前,2024-11-26 16:03:59,1.0,王宏?,0,https://www.google.com/maps/contrib/110635370147677098093/reviews?hl=zh-TW
87,ChZDSUhNMG9nS0VJQ0FnSUMtZ0xyblNBEAE,住院時如果在半夜須吃藥 可否由護士通知，不然要設鬧 鐘，影響到其他人的大家顧小朋友都很累了。 還有須回診時，開藥是否確定 足夠用到回診，不能只開到前一天。,2 年前,2024-11-26 16:03:59,2.0,曹峰榮,1,https://www.google.com/maps/contrib/104896878749319428363/reviews?hl=zh-TW
88,ChdDSUhNMG9nS0VJQ0FnSURlb1plSzNRRRAB,千萬不要來這裡 速度慢 態度差 沒有一點優點 既不溫柔 還很粗俗 講話 口氣 眼神 態度?真的有夠爛 …,2 年前,2024-11-26 16:03:59,1.0,小啾啾,則評論,https://www.google.com/maps/contrib/116409168476866556404/reviews?hl=zh-TW
89,ChdDSUhNMG9nS0VJQ0FnSURlaW9DcnZnRRAB,19樓 分機6990 某位小姐態度很差,2 年前,2024-11-26 16:03:59,1.0,派大星,則評論,https://www.google.com/maps/contrib/116599379508917850183/reviews?hl=zh-TW
90,ChdDSUhNMG9nS0VJQ0FnSURlX0tqUnFBRRAB,,2 年前,2024-11-26 16:04:03,4.0,黃建輔,則評論,https://www.google.com/maps/contrib/100128915725874098172/reviews?hl=zh-TW
91,ChdDSUhNMG9nS0VJQ0FnSURlMktXd253RRAB,就當我運氣不好找錯醫生白花錢找罵，試問如果你的小孩找不出原因反覆發燒妳不會帶他換醫院看看嗎？沒想到我錢跟時間都白花的，從進感染科診間開始我說了一堆小孩狀況醫生卻完全不想了解.....本來想你們中國有專門小兒科又那麼多分類應該很專業可靠，沒想到是我自己想太多了，真的很失望.....,2 年前,2024-11-26 16:04:03,1.0,h Alice,則評論,https://www.google.com/maps/contrib/102504348910860949703/reviews?hl=zh-TW
92,ChdDSUhNMG9nS0VJQ0FnSUNldjdPdjVnRRAB,等了3個半小時，才看到一半，初診不是可先看診，沒有就算了，還掛號到100多號，現場掛號卻可在20幾號，去掛號處要改現掛卻說號碼會變成最後一個，真的有夠傻眼,2 年前,2024-11-26 16:04:03,1.0,小倩,6,https://www.google.com/maps/contrib/102259178301995564327/reviews?hl=zh-TW
93,ChdDSUhNMG9nS0VJQ0FnSUNlbTZlbzZ3RRAB,,2 年前,2024-11-26 16:04:03,5.0,Chia-Chi Pan,則評論,https://www.google.com/maps/contrib/102182238323844568894/reviews?hl=zh-TW
94,ChdDSUhNMG9nS0VJQ0FnSUNlckpXOXhRRRAB,帶小孩來開隱睪症 醫生、護理師、開刀房人員 全都都好專業又親切！  另外醫院不是服務業 希望大家不要過度解讀醫護人員態度,2 年前,2024-11-26 16:04:03,5.0,Salulu,4,https://www.google.com/maps/contrib/102483366085171950941/reviews?hl=zh-TW
95,ChdDSUhNMG9nS0VJQ0FnSUNla0tLYnRBRRAB,心臟科徐宗正態度很差，態度不敢領教 跩個258萬的,2 年前,2024-11-26 16:04:03,1.0,士杰,則評論,https://www.google.com/maps/contrib/105633462934351162605/reviews?hl=zh-TW
96,ChZDSUhNMG9nS0VJQ0FnSUR1NzhtQUZnEAE,吳淑芬醫生謝謝妳，上禮拜一清晨小孩發燒不退，跑好幾家醫院，只檢查出脹氣感冒，直到禮拜三去中國兒童掛腸胃科，遇到吳淑芬醫生，如果沒你檢查出兒子問題白血球過高，跟敗血症，我真的不敢想像後果會怎麼樣..真的很感謝妳....！,2 年前,2024-11-26 16:04:03,5.0,我是神人,則評論,https://www.google.com/maps/contrib/100406784908864246228/reviews?hl=zh-TW
97,ChZDSUhNMG9nS0VJQ0FnSUN1ajlDWElBEAE,住院護士“童玥穎一見面態度就很差，打點滴軟針也一直打失敗，看小孩因為打失敗要重新打一直哭，覺得很難過！ 而且不知道是不是故意，名牌上的名字是用很多紙條遮起來的！我是喵到她掛在名牌旁、印章上面的姓名貼才知道名字，頭髮有扎起來，戴眼鏡齊劉海有染髮的那位！,2 年前,2024-11-26 16:04:03,2.0,Na Na Lin,則評論,https://www.google.com/maps/contrib/109143065224868837399/reviews?hl=zh-TW
98,ChdDSUhNMG9nS0VJQ0FnSUN1bllfUmx3RRAB,為什麼櫃檯不能重新拿前面一點的號碼，太不近人情了，我網絡預約126號等了一早上，都快12點了還不到90號，暈,2 年前,2024-11-26 16:04:03,1.0,楊鳳珍,4,https://www.google.com/maps/contrib/112512869869706476867/reviews?hl=zh-TW
99,ChZDSUhNMG9nS0VJQ0FnSUN1dXJySkt3EAE,帶孩子去住院，病房的其他家長講電話講到半夜還超大聲的，告知護士，護士根本沒解決。講電話的家長還擅自將冷氣開到20度，護士進出也不關門，半夜了在走廊聊天超大聲，我整晚一直起來關門調冷氣。對奧客態度很好，其他家長好講話，態度就差。不敢再領教的醫院。,2 年前,2024-11-26 16:04:03,1.0,酒香狐狸,則評論,https://www.google.com/maps/contrib/113520481178539525813/reviews?hl=zh-TW
100,ChdDSUhNMG9nS0VJQ0FnSURPcDlfODRRRRAB,,2 年前,2024-11-26 16:04:07,4.0,李致安,則評論,https://www.google.com/maps/contrib/106259313192270953581/reviews?hl=zh-TW
101,ChZDSUhNMG9nS0VJQ0FnSURPOWJIV1VBEAE,雖然都要等很久，但兒童醫院裡面的醫生都很有熱忱！而不是只是簡單看看而已！也會仔細聆聽家長的聲音！,2 年前,2024-11-26 16:04:07,5.0,EMEKAMILY S,則評論,https://www.google.com/maps/contrib/102475129658014691431/reviews?hl=zh-TW
102,ChZDSUhNMG9nS0VJQ0FnSUNPMXRlbEVREAE,認真，就是擁擠了些（沒人的樣子）,2 年前,2024-11-26 16:04:07,4.0,郭先生,則評論,https://www.google.com/maps/contrib/105843738648025366956/reviews?hl=zh-TW
103,ChdDSUhNMG9nS0VJQ0FnSUNPeHVETXNnRRAB,,2 年前,2024-11-26 16:04:07,5.0,Chengtao Wu,0,https://www.google.com/maps/contrib/114849071787006647879/reviews?hl=zh-TW
104,ChZDSUhNMG9nS0VJQ0FnSUQydnJfN0xREAE,,2 年前,2024-11-26 16:04:07,5.0,彭秀珠,2,https://www.google.com/maps/contrib/105109982212793368291/reviews?hl=zh-TW
