,評論編號,評論,評論相對時間,查詢時間,評分,使用者名稱,有幾則評論,評論者網址
168,ChZDSUhNMG9nS0VJQ0FnSURGbWQ3elBnEAE,最貴的醫院 急診掛號要950,1 年前,2024-11-26 16:46:08,1.0,J K,0,https://www.google.com/maps/contrib/108159183622569052805/reviews?hl=zh-TW
169,ChZDSUhNMG9nS0VJQ0FnSURGOE9ucEh3EAE,因為我自費不少 所以多一顆星給服務 哈 建議想要浪費時間以及錢很多的人可以來這間醫院 真的不是以前的彰基了,1 年前,2024-11-26 16:46:08,2.0,jjoo,0,https://www.google.com/maps/contrib/108873118240561515789/reviews?hl=zh-TW
170,ChdDSUhNMG9nS0VJQ0FnSUNGeS1ITGhnRRAB,,1 年前,2024-11-26 16:46:12,5.0,德明,則評論,https://www.google.com/maps/contrib/105955262404842284643/reviews?hl=zh-TW
171,ChdDSUhNMG9nS0VJQ0FnSUNGaV9hTGdRRRAB,彰化基督教醫院已經在地127年囉，目前是醫學中心等級。是彰化地區重要的醫療機構之一。,1 年前,2024-11-26 16:46:12,5.0,鐵雄一號,則評論,https://www.google.com/maps/contrib/114298357798150503652/reviews?hl=zh-TW
172,ChdDSUhNMG9nS0VJQ0FnSUNGNGJ5dS1nRRAB,詹士奇醫師人很親切,1 年前,2024-11-26 16:46:12,5.0,HERO Li,則評論,https://www.google.com/maps/contrib/109918620754580486951/reviews?hl=zh-TW
173,ChdDSUhNMG9nS0VJQ0FnSUQ1OV9mZ2hRRRAB,彰化基督教醫院專業的醫護團隊，環境的舒適設備齊全讓人每次回診都很安心。  醫院的理論很優秀 第一條：不分病人的疾病、性別、種族、地理位置、社?地位 及年齡，每位住院病人皆能平等的接受適當的醫療服務。 A.本院相信每個人在上帝眼中都是獨一無二的寶貝。所以您在本院將受到最高規格的禮遇。 B.本院對於女性病人 、男性病人所賦予的尊重是一樣的。您不會因為您的性別而受到差別待遇。您的隱私是我們最重要的責任，我們一定會盡全力來保護。 1.?診及隱私部位的看診、觸診時，都會有護理人員陪同，並有安全獨立的診 察空間。 2.本院設有哺乳室。 3.本院門診公共區域廁所由警衛組定期執行反針孔偵測。 C.本院對於所有的病人所賦予的尊重是一樣的，本院都將提供受到最高規格保護與 服務。不會因為您的國籍、族群、語言而受到差別的待遇。 D.本院設有語言人才庫及相關語言翻譯機制，若您有語言溝通的困難，可向服務台 聯絡，我們將儘可能為您提供語言翻譯服務。 E.本院對於不同社會地位、職業背景或經濟狀況的病人所賦予的尊重是一樣的，不 會因而受到差別待遇。 F.本院對於所在縣市符合長期照護之行動障礙病人提供居家訪視服務，給予醫療照護及衛教指導。 第二條：本院醫事人員均有佩戴名牌或識別證。若未佩戴名牌本玩置素公是品?號我真分者，病人可以拒絕其所提,1 年前,2024-11-26 16:46:12,5.0,謝秀玉,則評論,https://www.google.com/maps/contrib/116673839423563173333/reviews?hl=zh-TW
174,ChZDSUhNMG9nS0VJQ0FnSUQ1cHJ5NExBEAE,醫師及藥師都非常親切，本來等領藥等了好久，但藥師在溝通下讓我能提早領到藥品,1 年前,2024-11-26 16:46:12,5.0,鋼鐵鵝粉,則評論,https://www.google.com/maps/contrib/116026133424336887505/reviews?hl=zh-TW
175,ChZDSUhNMG9nS0VJQ0FnSUM1OE9uaktREAE,彰基產後住院護理師不錯！但是照顧小孩的新生兒照護中心真的爛到扯爆，態度差就算了我孩子算早產兒但體重不算太輕但有辦法顧到只剩2100我覺得很扯，回來我自己顧兩天就2500了，這不算扯叫我先生要在醫院買孩子的沐浴，結果連開都沒開？？所以小孩到底有沒有洗澡也不知道???接著我先生準備了早產兒在喝的牛奶他們還擅自說不用喝到早產的，之後賣羊奶粉也問題一堆，到如今孩子出院今天又回診，蕭醫師又說要喝早產配方的= =到底是？？搞不懂，新生兒照護中心的護理師都已經把自己當作是醫生了是嗎？小北鼻是可以讓你們這樣玩弄操弄的嗎？真的很過分欸！爛透 …,1 年前,2024-11-26 16:46:12,1.0,林餅乾,則評論,https://www.google.com/maps/contrib/100466415760878772534/reviews?hl=zh-TW
176,ChdDSUhNMG9nS0VJQ0FnSURaeGUyVnFnRRAB,,1 年前,2024-11-26 16:46:12,5.0,黃英傑,3,https://www.google.com/maps/contrib/115450901009622510232/reviews?hl=zh-TW
177,ChZDSUhNMG9nS0VJQ0FnSURab2FISEZREAE,旅遊醫學科非常細心且專業,1 年前,2024-11-26 16:46:12,5.0,紅燒雞翅,則評論,https://www.google.com/maps/contrib/107261872209148248197/reviews?hl=zh-TW
178,ChdDSUhNMG9nS0VJQ0FnSURaNXFxOGtRRRAB,超級先進的設備。,1 年前,2024-11-26 16:46:12,5.0,shafa adelia,則評論,https://www.google.com/maps/contrib/108011619905437766571/reviews?hl=zh-TW
179,ChdDSUhNMG9nS0VJQ0FnSURaMnJ5bG9nRRAB,醫院 把病人關在精神病房 把病人當狗一樣關起來 不能出去 限制病人自由 在裡面也不讓病人滑手機 病人腳在裡面受傷 醫院也不想負責 好像不關他們的事,1 年前,2024-11-26 16:46:12,1.0,謝智翔,1,https://www.google.com/maps/contrib/108342070163343206002/reviews?hl=zh-TW
180,ChdDSUhNMG9nS0VJQ0FnSURaeXNHaTd3RRAB,? …,1 年前,2024-11-26 16:46:16,5.0,陳顥仁,則評論,https://www.google.com/maps/contrib/104175071331877170517/reviews?hl=zh-TW
181,ChZDSUhNMG9nS0VJQ0FnSUNaNjctdFdBEAE,執照可能是雞腿換的，不會治療就轉安寧病房，千萬不要被洗腳醫師宰割！爛死，醫學中心這種品質?雞腿醫院!,1 年前,2024-11-26 16:46:16,1.0,YUHUA CHANG,1,https://www.google.com/maps/contrib/106758459046496133986/reviews?hl=zh-TW
182,ChdDSUhNMG9nS0VJQ0FnSURaeE9UMmt3RRAB,皮膚科醫生連灰指甲都看不出來嗎？開了兩條藥膏跟口服藥，藥膏根本無法滲透到最底部，我之後去藥局買藥水擦現在好很多了,1 年前,2024-11-26 16:46:16,1.0,羅,則評論,https://www.google.com/maps/contrib/106109913151470357757/reviews?hl=zh-TW
183,ChdDSUhNMG9nS0VJQ0FnSURaaU9TcmhnRRAB,,1 年前,2024-11-26 16:46:16,5.0,曾秀月,則評論,https://www.google.com/maps/contrib/107043360453134672766/reviews?hl=zh-TW
184,ChdDSUhNMG9nS0VJQ0FnSUNaMTR5OHNBRRAB,轉診到彰基作24小時和運動心電圖檢查，負責的梁姓護理師人超親切，讓人如沐春風！,1 年前,2024-11-26 16:46:16,5.0,林中偉,則評論,https://www.google.com/maps/contrib/114607726333879777895/reviews?hl=zh-TW
185,ChdDSUhNMG9nS0VJQ0FnSUNCN3NyS3F3RRAB,有的醫護人員很多態度超差的素質一點都沒有、有的就有像天使醫護人員 雖很多地方都會有這樣的問題 遇到就不爽 彰基配合的看護人員也是素質也很差 （我記得穿藍色制服的）都忘記自己是在醫院 照顧病人 有的講話粗俗且大聲 雖有可能病人重聽，我覺得她自己本身也重聽，手機也放很大聲 講電話也很大聲 拉窗簾也是很大聲 病人家屬來了就變不一樣的人 真噁心 告知護士明知道 睜一隻眼閉一隻眼的 有些護士根本不把病人當一回事 病人有權知道自己吃什麼藥、做什麼治療 有些護士會對病人說 說了你又不懂 甚至有的還以為自己是醫生 醫生明明說要驗血 結果護士說不用 還說這是正常現象不用驗血！ 去護理站櫃檯調了資料 ，結果 醫生是有開要驗血檢查 就因護士 而錯過「寶貴」的生命！ 有些醫生也是 家人入院小腿沒有水泡，要出院時 長後一顆大水泡 肺炎也還沒有完全好 還不能出院，還讓病人出院,1 年前,2024-11-26 16:46:16,1.0,pple a,則評論,https://www.google.com/maps/contrib/110911778986500572837/reviews?hl=zh-TW
186,ChdDSUhNMG9nS0VJQ0FnSUNwN1lUZDJnRRAB,醫院內1樓，2樓，5樓有便利商店，非常方便 5樓萊爾富還會有季節水果，價格經濟實惠又好吃 醫生與護理師都非常親切，有同理心，非常棒,1 年前,2024-11-26 16:46:16,5.0,廖怡婷,7,https://www.google.com/maps/contrib/101810266800305673257/reviews?hl=zh-TW
187,ChdDSUhNMG9nS0VJQ0FnSUNwaFlxS19RRRAB,,1 年前,2024-11-26 16:46:16,5.0,裴壁芳,1,https://www.google.com/maps/contrib/102368614744810406155/reviews?hl=zh-TW
188,ChZDSUhNMG9nS0VJQ0FnSUNwMXQtd0RBEAE,中醫部江萬里醫師，人客氣，針灸、徒手整復都很專業！！！,1 年前,2024-11-26 16:46:16,5.0,張凱迪,則評論,https://www.google.com/maps/contrib/113626281063331553919/reviews?hl=zh-TW
189,ChdDSUhNMG9nS0VJQ0FnSURKb3AzbGxBRRAB,困擾一年多以來...膝蓋和髖關節莫名疼痛的問題，先前在新竹台大做完膝蓋關節鏡手術後，那個蒙古大夫面對病情，仍不知所以然的態度，也沒有給病患什麼後續的處理好建議，讓我們很灰心；...偶然機緣下，在看了健康2.0之後，我們抱著姑且一試的心態，舟車勞頓來到了彰基醫院特地來給王偉勛醫師看診，做了更多仔細的診療並給了我們更有效的自我復健方向下去改善疼痛（不開刀的自我修建復原），這一個月以來，在王偉勛醫師很有耐心的診療下，終於不再如以往的盲目投醫，而是能更明確的獲得身體實際的損傷情形及更如何能夠在不開刀的前提下，在家可以先進行自我復健以達到疼痛舒緩甚至達到復原完好的方向！我們由衷感謝王偉勛的仁心醫德，在自己晚餐時間已嚴重被延遲，肚子餓到快昏倒的情形下，仍舊對門外的病患充滿著愛心和耐心！ 謝謝王偉勛！上主會永遠保護愛著你！  還有這幾次的就醫感受，是我發現好像有宗教信仰的醫院，醫生和護士都會比較溫和、寬厚、有耐心，彰基的每位護士和服務人員都很有禮貌，跟我去新店慈濟醫院時候，有著類似的親切體驗和溫暖感受！謝謝你們！  PS.美中不足的是醫院停車場像迷宮一樣，結帳完後到找到車子已經超過15分鐘，要開車出去會被多收錢喔！ (?~?_?~???),1 年前,2024-11-26 16:46:16,5.0,摸那粒沙,則評論,https://www.google.com/maps/contrib/100225678008695106017/reviews?hl=zh-TW
190,ChZDSUhNMG9nS0VJQ0FnSUNwc1BTamF3EAE,,1 年前,2024-11-26 16:46:16,1.0,Bob Zeng,6,https://www.google.com/maps/contrib/106830164605170242419/reviews?hl=zh-TW
191,ChZDSUhNMG9nS0VJQ0FnSURKX19yZGZREAE,醫師草率看診,1 年前,2024-11-26 16:46:16,1.0,Na,則評論,https://www.google.com/maps/contrib/102988764388727053275/reviews?hl=zh-TW
192,ChdDSUhNMG9nS0VJQ0FnSURKdGNIVWpRRRAB,教學醫院，設備完善,1 年前,2024-11-26 16:46:16,4.0,戴和明,則評論,https://www.google.com/maps/contrib/107989531666297067179/reviews?hl=zh-TW
193,ChdDSUhNMG9nS0VJQ0FnSURKd2VtRDJRRRAB,急診這邊有地下停車場，斜對面也有地下停車場，車道不是很寬，會車要注意。首先停車繳費的app不好用，搜尋半天也找不到自己的車；其次若是先在B2繳費，但是遇到進出人多的時候，電梯等到天荒地老也不來，乾脆出口人工繳費還比較方便。 附近用餐算是方便，一樓有7-11，五樓有萊爾富，購買住院生活基本用品沒有什麼問題。 出院辦理手續不是很方便。住院樓層開好繳費單之後，要到一樓出院取號繳費，若需要開立診斷書或是病理證明需要先跟主治醫生先講，然後帶著患者的雙證件，繳完出院費後，再按橘色取號等候辦理，個人覺得服務台和病歷申請櫃台的服務態度都非常好。最後再看繳費收據上的號碼領藥。患者家屬這邊還有人可以一邊幫患者收拾離院物品，一邊下樓辦理出院，住院樓層還頻頻趕患者出院，早上8點通知可以出院，遠在外縣市的親屬要趕來幫忙辦理出院，樓下出院還令不熟悉流程的親屬疲於輾轉於出院、病理申請（因需申請保險）、領藥等櫃台，待辦完出院諸多事項上樓跟出院的患者會合時，昨天剛做完人工血管手術的患者已經被醫護趕離病房，真是太誇張了，若無多餘人力幫忙收拾用品，患者是否還能待在病房？照顧病患的醫護人員十分辛苦，患者住院期間也被照顧得挺好，但出院這個部分，若樓上樓下能整合得更好一些，出院及申請相關資料能一條龍的處理好，家屬不必樓上樓下的跑，應該能更順利且快速的離院。,1 年前,2024-11-26 16:46:16,3.0,李若維,則評論,https://www.google.com/maps/contrib/108221049194761764004/reviews?hl=zh-TW
194,ChdDSUhNMG9nS0VJQ0FnSURKenBUeF9RRRAB,你們請的保全是不是都需要去看精神科？ 收貨暫停也不行 不然都別收送貨  保全素質有待加強,1 年前,2024-11-26 16:46:16,1.0,房星,1,https://www.google.com/maps/contrib/112220457224479295859/reviews?hl=zh-TW
195,ChdDSUhNMG9nS0VJQ0FnSURKMnNtejh3RRAB,一顆星是給護士人員，都蠻優秀~牙科陳女醫生，嚴重千萬不要遇到她！如何嚴重沒有看診無法溝通，就算有看診揓到蜂窩性組織炎！！火大,1 年前,2024-11-26 16:46:16,1.0,游育駿,則評論,https://www.google.com/maps/contrib/107827786418334837626/reviews?hl=zh-TW
196,ChZDSUhNMG9nS0VJQ0FnSURKbXZhMkNBEAE,前天陪太太去看診！  忘了開 安胎證明 昨天太太自己ㄧ人前往本院 到診間跟護理人員講明沒有要看診 只是開證明 護理人員跟我太太講要等 等了2個半小時 進去不到3分 掛號費150元 妳們不會看狀況嗎？ 開安胎證明就是快生了 到底有沒有醫德  只是開證明等著久進診間也沒有要問診 只是一句對不起 就出來掛號費150元 本院真厲害難怪越蓋越多間 週圍都你家的 櫃臺人員真的要加強！ 是吃飽閒著沒事做嗎？ 上次在櫃檯辦理特約廠商 櫃檯說下次爾後電腦會看到特約廠商 也已經出入10幾次沒有這問題 自動繳費也沒有出狀況過 那天結帳說要出示證明才有特約 結帳櫃檯都不懂得本院的流程嗎？,1 年前,2024-11-26 16:46:16,1.0,佳明,15,https://www.google.com/maps/contrib/113314970855946065776/reviews?hl=zh-TW
197,ChdDSUhNMG9nS0VJQ0FnSURKZ3J1QXB3RRAB,,1 年前,2024-11-26 16:46:16,1.0,黃雅惠,0,https://www.google.com/maps/contrib/109227498654732121977/reviews?hl=zh-TW
198,ChZDSUhNMG9nS0VJQ0FnSUNKdmUzRkZREAE,感謝醫院裡的醫師護士：主治.謝永?.醫師.整形外科醫師.潘毅.清癰.護理團隊合作.616房c床詹錦.脫困得已出院.謝謝大家幫忙,1 年前,2024-11-26 16:46:16,5.0,吳心宇,2,https://www.google.com/maps/contrib/101580040792381792531/reviews?hl=zh-TW
199,ChdDSUhNMG9nS0VJQ0FnSUMybFBEbHpnRRAB,醫生醫術很好，護理人員照護用心，是可以信任的醫院，只是有些科別在不同院區，要先搞清楚方位，不要跑錯了。,1 年前,2024-11-26 16:46:16,5.0,Wendy Huang,則評論,https://www.google.com/maps/contrib/115788490875624127080/reviews?hl=zh-TW
200,ChZDSUhNMG9nS0VJQ0FnSUNKOXBmamRREAE,很棒的醫院,1 年前,2024-11-26 16:46:21,4.0,許嘉雄,則評論,https://www.google.com/maps/contrib/103537027623922995341/reviews?hl=zh-TW
201,ChZDSUhNMG9nS0VJQ0FnSUNKcHRXSUdnEAE,門診藥局人員態度極差,1 年前,2024-11-26 16:46:21,1.0,戶松奈奈,1,https://www.google.com/maps/contrib/101424325405782488229/reviews?hl=zh-TW
202,ChdDSUhNMG9nS0VJQ0FnSUNKOU4yZHNnRRAB,果然是醫學中心等級 想說如果不好 我要直奔林口長庚 進來急診感覺還好...沒很仔細 從觀察室開始到病房 這裡的醫生護士幾乎都介紹非常詳細 還算不錯,1 年前,2024-11-26 16:46:21,4.0,李銘銘,則評論,https://www.google.com/maps/contrib/103146569544185526763/reviews?hl=zh-TW
203,ChZDSUhNMG9nS0VJQ0FnSUNKMExpZUdBEAE,行動不方便的我當下自己有點尿急 剛好旁邊有護士 告訴護士能不能幫我一下 護士竟然回覆我說她沒空走不開護理站 我感到蠻傻眼 身為一個護士的人 有空閒站在那邊滑手機 唉??? 自己感到很可憐?? …,1 年前,2024-11-26 16:46:21,1.0,楊楊,8,https://www.google.com/maps/contrib/118014928655890759586/reviews?hl=zh-TW
204,ChdDSUhNMG9nS0VJQ0FnSUR4aF9iTTZBRRAB,41病房的事務 態度很糟糕 講什麼都一副愛理不理的態度 打電話來就限制病患要什麼時間點完成 然後到現場處理事情拖拖拉拉,1 年前,2024-11-26 16:46:21,1.0,圓仔,則評論,https://www.google.com/maps/contrib/102242302215724352254/reviews?hl=zh-TW
205,ChdDSUhNMG9nS0VJQ0FnSUR4LTlqSXFRRRAB,"媽媽最近不小心受傷了,住了3天醫生開刀開刀很漂亮,護士都很盡心盡力, 幫媽媽恢復傷口,雖然他們都很忙，固定時間一到就去巡房，她們都很盡心盡力，去幫助每位病患，有任何問題都可以詢問他們,他們很棒加油",1 年前,2024-11-26 16:46:21,5.0,Sunmy (絲),則評論,https://www.google.com/maps/contrib/112659241569266272372/reviews?hl=zh-TW
206,ChZDSUhNMG9nS0VJQ0FnSUR4M2Qtb0J3EAE,,1 年前,2024-11-26 16:46:21,5.0,陳慧玟,則評論,https://www.google.com/maps/contrib/103492655120903360977/reviews?hl=zh-TW
207,ChdDSUhNMG9nS0VJQ0FnSUNCdTQ2eGxRRRAB,護士小姐姐 太漂亮我給五顆星,1 年前,2024-11-26 16:46:21,5.0,鬆叔公,則評論,https://www.google.com/maps/contrib/102186757887487481472/reviews?hl=zh-TW
208,ChdDSUhNMG9nS0VJQ0FnSUR4bnFHbGhBRRAB,,1 年前,2024-11-26 16:46:21,5.0,楊檸勳remon0937433948@gmail.com,則評論,https://www.google.com/maps/contrib/103200384191047341293/reviews?hl=zh-TW
209,ChdDSUhNMG9nS0VJQ0FnSUR4cnVEWTlnRRAB,彰化基督?醫院 好醫師、好護士、好醫院 設備好、服務好、環境好 去年高齡的母親膝蓋老化，經朋友介紹來這裡找骨科主治醫師陳醫師主刀更換人工膝蓋，左、右腳分開治療前後隔一年，在這裡受到很好的醫療與照顧，現在已經全部康復了，只是還要定期來彰基回診，在此感謝彰化基督教醫院的所有醫療貴人好友們！,1 年前,2024-11-26 16:46:21,5.0,hun A,則評論,https://www.google.com/maps/contrib/104062145438234455083/reviews?hl=zh-TW
210,ChZDSUhNMG9nS0VJQ0FnSUR4MUxfeU9nEAE,護理師多數讓人感覺不是很好，粗魯又急躁,1 年前,2024-11-26 16:46:25,1.0,Kelly,則評論,https://www.google.com/maps/contrib/100023346082094571314/reviews?hl=zh-TW
211,ChZDSUhNMG9nS0VJQ0FnSUR4MU4ta2VnEAE,,1 年前,2024-11-26 16:46:25,1.0,Wen,則評論,https://www.google.com/maps/contrib/106004502914809181938/reviews?hl=zh-TW
212,ChdDSUhNMG9nS0VJQ0FnSUR4bU0zSzZBRRAB,彰基大廳的12台電梯有重新設定了，一個樓層一次只能停靠一台電梯，要去地下室二樓樓有時只能先搭到一樓，再轉電梯或是走樓梯，請告知要去彰基看診的親友們。,1 年前,2024-11-26 16:46:25,1.0,花冰魯,則評論,https://www.google.com/maps/contrib/104663485880513873011/reviews?hl=zh-TW
213,ChdDSUhNMG9nS0VJQ0FnSUN4eDRDTnlnRRAB,,1 年前,2024-11-26 16:46:25,5.0,姚典均,則評論,https://www.google.com/maps/contrib/115227892930978847506/reviews?hl=zh-TW
214,ChZDSUhNMG9nS0VJQ0FnSUN4dTdlTFBREAE,,1 年前,2024-11-26 16:46:25,5.0,Sean Wu,則評論,https://www.google.com/maps/contrib/106596457592070377022/reviews?hl=zh-TW
215,ChdDSUhNMG9nS0VJQ0FnSUN4NDR1eV9BRRAB,住院品質太差，太吵，門也不關，隔音太差，門都開開的，讓人沒隱私，睡覺還會被人看到，腳受傷的我，無法自行去廁所，所以只能再病房解決，但都上的很擔心，隨時會被看光，我無語了，雙人房是這樣子的品質，早知道我就去住健保房了，但護士還是不錯的。,1 年前,2024-11-26 16:46:25,1.0,葉司婷,則評論,https://www.google.com/maps/contrib/115205575354688174160/reviews?hl=zh-TW
216,ChdDSUhNMG9nS0VJQ0FnSUN4dWYtRHlRRRAB,超級爛的，醫生沒有危機意識，罵病人還嘲笑病人，護理師根本不值得這個稱呼，怎麼可以那麼低水準?。要不是一定要給星，不然連給都不想給??,1 年前,2024-11-26 16:46:25,1.0,謝欣妤,則評論,https://www.google.com/maps/contrib/110180835954651092309/reviews?hl=zh-TW
217,ChZDSUhNMG9nS0VJQ0FnSUN4dWZDclJnEAE,已順利生產；推薦本院的婦產科！雖然門診時等待會較久，但醫師很專業；生產時，護理師也會加油打氣，醫師依然非常專業；產後照護和嬰兒照護也都很棒，推推！,1 年前,2024-11-26 16:46:25,5.0,李宗諭,則評論,https://www.google.com/maps/contrib/101052030823198491764/reviews?hl=zh-TW
218,ChdDSUhNMG9nS0VJQ0FnSUN4MmUzQTJ3RRAB,彰化最好的教學醫院,1 年前,2024-11-26 16:46:25,5.0,彭連?,則評論,https://www.google.com/maps/contrib/105251166613831844988/reviews?hl=zh-TW
219,ChZDSUhNMG9nS0VJQ0FnSUN4OXI3MUlBEAE,胃腸肝膽科推薦施凱倫醫師，有耐心與友善，讓我不害怕問問題，很棒！,1 年前,2024-11-26 16:46:25,5.0,彭彭彭,0,https://www.google.com/maps/contrib/115294530757780323923/reviews?hl=zh-TW
220,ChZDSUhNMG9nS0VJQ0FnSUN4eHJ2UUlBEAE,醫師用心，醫院設置也很良好。,1 年前,2024-11-26 16:46:30,4.0,吳忠倫,0,https://www.google.com/maps/contrib/112101953597434034992/reviews?hl=zh-TW
221,ChZDSUhNMG9nS0VJQ0FnSURSaDZtSVJ3EAE,當初肚子超大、再幾天就要臨盆，找不到婦幼停車位，每次 都被沒有停車證的停光！只好停比較遠慢慢走，結果稍微擋到別的車就被狂按喇叭，心情只有惡劣而已。可以管制一下沒有停車證卻亂停的車輛了嗎？,1 年前,2024-11-26 16:46:30,2.0,城裡的月光,則評論,https://www.google.com/maps/contrib/107088242859828214094/reviews?hl=zh-TW
222,ChZDSUhNMG9nS0VJQ0FnSURSOF8zbEVREAE,醫院設備不錯，醫生也細心，有停車的地方。,1 年前,2024-11-26 16:46:30,4.0,lin larry,則評論,https://www.google.com/maps/contrib/114493390569928844192/reviews?hl=zh-TW
223,ChdDSUhNMG9nS0VJQ0FnSURSdW95RjNnRRAB,,1 年前,2024-11-26 16:46:30,4.0,何金進,則評論,https://www.google.com/maps/contrib/101832110184505056782/reviews?hl=zh-TW
224,ChdDSUhNMG9nS0VJQ0FnSURSaXFHei13RRAB,,1 年前,2024-11-26 16:46:30,1.0,1984,1,https://www.google.com/maps/contrib/113139989020135021023/reviews?hl=zh-TW
225,ChdDSUhNMG9nS0VJQ0FnSURSd3JudjNBRRAB,好的,1 年前,2024-11-26 16:46:30,5.0,賴秋燕,則評論,https://www.google.com/maps/contrib/109902776944785214613/reviews?hl=zh-TW
226,ChdDSUhNMG9nS0VJQ0FnSURScE9EMTFnRRAB,在一個空間內卻常常要繞來繞去才能到診間或病房，因為第一、第二、跟第三醫療大樓不是每一層都相通的，有時非常不方便。,1 年前,2024-11-26 16:46:30,3.0,Ming-feng Chou (Sky),則評論,https://www.google.com/maps/contrib/114332892189120264693/reviews?hl=zh-TW
227,ChZDSUhNMG9nS0VJQ0FnSURSc051WlpBEAE,彰基健檢中心蠻糟糕的 檢查結果標準亂標 嚴重低於標準的數值居然顯示正常 那我去健檢幹嘛？？？ 解釋報告的家醫科醫師更是糟糕 每一項紅字都說沒關係，到底會不會？ 把報告拿給專科醫師看，專科醫師都驚呆了 現在完全以盈利為導向，完全背離當初開院的精神,1 年前,2024-11-26 16:46:30,1.0,Grace Lee,則評論,https://www.google.com/maps/contrib/116349348007778885676/reviews?hl=zh-TW
228,ChZDSUhNMG9nS0VJQ0FnSURSNElmSU9BEAE,"門診科別很多但診間位置複雜,停車場車位置不好找也複雜",1 年前,2024-11-26 16:46:30,4.0,徐和生,則評論,https://www.google.com/maps/contrib/104286169249393945655/reviews?hl=zh-TW
229,ChZDSUhNMG9nS0VJQ0FnSURSb0tfaUdBEAE,,1 年前,2024-11-26 16:46:30,5.0,Lucky Redfish,則評論,https://www.google.com/maps/contrib/118336770212573345983/reviews?hl=zh-TW
230,ChZDSUhNMG9nS0VJQ0FnSUNSbDdiRUhnEAE,1. 乳房外科蘇進成醫生仁心仁術，能給予病患專業的醫療建議，是一位很有耐心、愛心的醫生！ 2. 兒童醫院12樓病房的護理師都很專業且用心照顧患者！ 3. 3樓開刀房的護理師和麻醉師都非常專業和有耐心的對待病患！,1 年前,2024-11-26 16:46:34,5.0,YAN NING,17,https://www.google.com/maps/contrib/111298658537988072546/reviews?hl=zh-TW
231,ChdDSUhNMG9nS0VJQ0FnSUNSNjktTHp3RRAB,地下室設計有夠糟，轉彎處空間無法讓兩台車會車。停車空間不足，自動繳費機只有某一樓層有。勸大家停在外面的露天停車場還比較好。,1 年前,2024-11-26 16:46:34,1.0,紅錵,0,https://www.google.com/maps/contrib/106200597183637938286/reviews?hl=zh-TW
232,ChdDSUhNMG9nS0VJQ0FnSUNScTUyWG9BRRAB,,1 年前,2024-11-26 16:46:34,5.0,戴宗俊,則評論,https://www.google.com/maps/contrib/112791822341099592932/reviews?hl=zh-TW
233,ChZDSUhNMG9nS0VJQ0FnSUNSdnZiOEJnEAE,有些醫生對病人很不負責任，也不關心。 很傷心,1 年前,2024-11-26 16:46:34,3.0,Charlene Hsieh,0,https://www.google.com/maps/contrib/109538265128158946753/reviews?hl=zh-TW
234,ChZDSUhNMG9nS0VJQ0FnSUNSeXF2WkVBEAE,非常貼心的醫療服務? …,1 年前,2024-11-26 16:46:34,5.0,Paul C,則評論,https://www.google.com/maps/contrib/103746259490440179659/reviews?hl=zh-TW
235,ChZDSUhNMG9nS0VJQ0FnSUNSc1AzbkRBEAE,,1 年前,2024-11-26 16:46:34,5.0,Barton,則評論,https://www.google.com/maps/contrib/107321196716195867807/reviews?hl=zh-TW
236,ChZDSUhNMG9nS0VJQ0FnSURoXzR2alhnEAE,讚,1 年前,2024-11-26 16:46:34,4.0,chiche wang,0,https://www.google.com/maps/contrib/112904569441864778159/reviews?hl=zh-TW
237,ChZDSUhNMG9nS0VJQ0FnSURody1lcVVBEAE,真的很差，難怪評論差！上禮拜四晚上約8點半掛急診，喉嚨卡魚翅，小姐說醫生9點才會過來，後來又改9點半，10點又說醫生在開刀！過半小時又說醫生不確定什麼時候來看診，超?眼！到11時醫生跟我通電話，說不確定什麼時候看診！後來帶著卡卡喉嚨離開！真的沒處理啊！這樣也收急診掛號800元！小小老百姓真的很無耐啊！,1 年前,2024-11-26 16:46:34,1.0,陳金春,則評論,https://www.google.com/maps/contrib/103645711251796844134/reviews?hl=zh-TW
238,ChdDSUhNMG9nS0VJQ0FnSURoLWNmODVRRRAB,,1 年前,2024-11-26 16:46:34,5.0,陳明縣,0,https://www.google.com/maps/contrib/118210279474236471440/reviews?hl=zh-TW
239,ChdDSUhNMG9nS0VJQ0FnSURodWNqZndBRRAB,對於彰基婦產科以及兒科醫療團隊滿滿的感激。  從2020年的高層次超音波，2022年的兒童醫院到2023的遺傳諮詢團隊，我一路受到醫院專業的協助。  感謝 兒童醫院急診醫師 兒八病房的護理團隊專業照顧 陳婉真醫師以及吳焜烺醫師 兒童感染科的林昭仁醫師 高層次超音波的王彥筑醫師  近期特別感謝陳明醫師遺傳諮詢團隊李小姐與陳醫師多次辛苦來回溝通與幫忙，謝謝你們守護著需要的病患。  中台灣有你們真好，希望大家都很平安，也希望所有孕媽媽順利與在醫院的小朋友都能順利康復！,1 年前,2024-11-26 16:46:34,5.0,An L,1,https://www.google.com/maps/contrib/101570082497627396082/reviews?hl=zh-TW
240,ChZDSUhNMG9nS0VJQ0FnSURoMlp2c0RnEAE,服務態度醫療團隊總共給六顆星 這是剩下的一顆,1 年前,2024-11-26 16:46:38,1.0,Yuan Yu,則評論,https://www.google.com/maps/contrib/109384617824819862477/reviews?hl=zh-TW
