,評論編號,評論,評論相對時間,查詢時間,評分,使用者名稱,有幾則評論,評論者網址
204,ChZDSUhNMG9nS0VJQ0FnSUM5emQzRUdBEAE,馬偕醫院的2位腎臟?教師們及1位肝臟衛教師很專業，淺顯易懂衛教讓我受益匪淺,8 個月前,2024-11-26 16:12:33,5.0,葉宇鴻,5,https://www.google.com/maps/contrib/112376506794393909873/reviews?hl=zh-TW
205,ChdDSUhNMG9nS0VJQ0FnSUM5dGVTSXd3RRAB,,8 個月前,2024-11-26 16:12:33,5.0,taco penny,則評論,https://www.google.com/maps/contrib/107103360485766532074/reviews?hl=zh-TW
206,ChZDSUhNMG9nS0VJQ0FnSUM5eGZMZmV3EAE,門診醫師、志工、藥師都很優秀， 尤其是一樓門口志工態度很熱情且溫暖  但是3/7下午四點多批價的2號櫃台女生 真的態度非常差勁 講話不清楚卻是用很惡劣的語氣重述 我自始至終都是抱持著感謝的態度，依照對方的指示行動，無法理解這種人怎麼還有辦法在櫃檯，很能理解上班的辛苦，但請不要遷怒到無辜的人身上  病患家屬在醫院奔波一天，沒有做錯任何事的情況下，實在不想在最後一關批價還要被櫃檯惡言相向  不少相關的評論充斥著評論區， 煩請貴醫院落實的了解並改善櫃檯人員態度。,8 個月前,2024-11-26 16:12:33,1.0,PL,則評論,https://www.google.com/maps/contrib/104541293276713955119/reviews?hl=zh-TW
207,ChdDSUhNMG9nS0VJQ0FnSUM5Z2RTRzhBRRAB,,8 個月前,2024-11-26 16:12:33,1.0,Chung,4,https://www.google.com/maps/contrib/102595564858648786793/reviews?hl=zh-TW
208,ChZDSUhNMG9nS0VJQ0FnSUM5OW96bWFBEAE,今天發燒 全身痠痛 嘔吐 拉肚子掛急診，很謝謝急診護理師的照顧及關心，也謝謝急診醫師的安排，很順利的1.5小時後不舒服的症狀改善很多，辛苦你們了。,8 個月前,2024-11-26 16:12:33,5.0,李志偉,則評論,https://www.google.com/maps/contrib/118159766873221714214/reviews?hl=zh-TW
209,ChdDSUhNMG9nS0VJQ0FnSUM5eXRyWV9nRRAB,原博榮醫師心臟科的，非常糟的看診經驗，我左邊胸口和後背痛，不看心臟胸前，不然是要看腳是嗎？請尊重自己的職業，我是一般民眾，不懂當然要你們專業的人士檢查，如果那?不高興就別做了，醫者仁心在你身上看不到，爛,8 個月前,2024-11-26 16:12:33,1.0,陳建昌,則評論,https://www.google.com/maps/contrib/103763713415062632458/reviews?hl=zh-TW
210,ChdDSUhNMG9nS0VJQ0FnSUM5dE1iU29RRRAB,因為頸椎受傷，開刀治療，感謝神經外科～黃柏憲醫師的耐心訶護治療，才得以解除病痛！,8 個月前,2024-11-26 16:12:37,5.0,李欣龍,0,https://www.google.com/maps/contrib/114722015408236651958/reviews?hl=zh-TW
211,ChZDSUhNMG9nS0VJQ0FnSUM5aElXOEJ3EAE,領養窗口的女人態度極差,8 個月前,2024-11-26 16:12:37,1.0,Leo,則評論,https://www.google.com/maps/contrib/102968818045076867073/reviews?hl=zh-TW
212,ChdDSUhNMG9nS0VJQ0FnSUM5Mk9iSzdRRRAB,,8 個月前,2024-11-26 16:12:37,3.0,孫海光,0,https://www.google.com/maps/contrib/104413171075201649092/reviews?hl=zh-TW
213,ChdDSUhNMG9nS0VJQ0FnSUM5Nk5ic3ZRRRAB,骨科的鄭X庭醫師，講話口氣表情可以不要讓人這麼不舒服嗎？我車禍之後過兩天回診，診斷出是皮外傷而沒有傷到韌帶，這些都沒問題。  但是醫生問我要休息幾天時，我也如實回答打算再休息個兩三天，公司那邊也希望我再休息個兩三天，畢竟沒法快速行動只會是工作上的累贅，結果醫生回答：「我沒有再給你含扣的捏，你這個單純外傷最多就只能開個靜養三天，公司要給你休是公司的事。」說完醫生跟旁邊兩個護理師在那邊看著我一直笑，當下我沒說話就離開了。  請問鄭智X醫師和護理師你們是在笑三小？笑我一個病患沒醫療常識還是怎樣？既然外傷最多只能開三天那你就直說只能開三天就好，問我要休息幾天是什麼意思？問來幹嘛的？是在問什麼意思的？我照實回答之後又在那邊嘲笑？  這次車禍急診我人是被送到新竹馬偕，回診也是在新竹馬偕，再來的日子我絕對不會去新竹馬偕看醫生了，如果貴院醫生的醫德是建立在無知病患身上，很抱歉，我不會再去了。,8 個月前,2024-11-26 16:12:37,1.0,古晉丞,0,https://www.google.com/maps/contrib/115634483580869577513/reviews?hl=zh-TW
214,ChZDSUhNMG9nS0VJQ0FnSUM5NklUU053EAE,今天初診已經在網絡預約，去現場填寫初診單掛號，掛號櫃檯的小姐態度超級差！！！ 按號碼過兩秒馬上按下一號，才剛站起來就跳掉下一號，等他處理完下一號過去結果跟我說過號了要重抽？？？同時馬上又按下一號？？ 跟她說你才按完兩秒就按下一號誰來的及，她才說等她按完兩號再幫我掛號==,8 個月前,2024-11-26 16:12:37,1.0,an _ber,則評論,https://www.google.com/maps/contrib/108287533067036823018/reviews?hl=zh-TW
215,ChZDSUhNMG9nS0VJQ0FnSUM5b00zVldnEAE,服務親切，醫療動線明確，最重要的就是醫院不會亂收費。,8 個月前,2024-11-26 16:12:37,4.0,Arkansas Chang,則評論,https://www.google.com/maps/contrib/105614483485760005805/reviews?hl=zh-TW
216,ChdDSUhNMG9nS0VJQ0FnSURkMTdMVDhRRRAB,您好：由衷感謝心臟內科林柏霖醫師的細心診斷及幫忙，以及社福人員熱心的幫助，讓我婆婆順利完成檢查。? …,8 個月前,2024-11-26 16:12:37,5.0,Amyhsu,0,https://www.google.com/maps/contrib/100042433171370924507/reviews?hl=zh-TW
217,ChZDSUhNMG9nS0VJQ0FnSURkelpxaFpBEAE,眼科吳安倫醫師_白內障手術治療醫術高超，耐心的對待病患，實為一代仁醫喔！,9 個月前,2024-11-26 16:12:37,5.0,周慈新,0,https://www.google.com/maps/contrib/109423297670710494084/reviews?hl=zh-TW
218,ChdDSUhNMG9nS0VJQ0FnSURkaktPbjlRRRAB,藥劑師人力嚴重不足，排隊排到了三輪，結果藥都還沒配好配出來...... 太糟了????????? …,9 個月前,2024-11-26 16:12:37,1.0,Jerry White,則評論,https://www.google.com/maps/contrib/113196945240393413602/reviews?hl=zh-TW
219,ChZDSUhNMG9nS0VJQ0FnSURkb05UTWVREAE,醫生和護理師很專業,9 個月前,2024-11-26 16:12:37,5.0,黃青宥,則評論,https://www.google.com/maps/contrib/117707556459304565669/reviews?hl=zh-TW
220,ChZDSUhNMG9nS0VJQ0FnSUNkLTV2aVNBEAE,一般內科護理師態度差，不耐煩,9 個月前,2024-11-26 16:12:41,1.0,甯甯,則評論,https://www.google.com/maps/contrib/106612666749222137305/reviews?hl=zh-TW
221,ChdDSUhNMG9nS0VJQ0FnSUNkcy1UYjJ3RRAB,,9 個月前,2024-11-26 16:12:41,1.0,Amy,0,https://www.google.com/maps/contrib/112540929085895109963/reviews?hl=zh-TW
222,ChdDSUhNMG9nS0VJQ0FnSUNkMDV6Mm5BRRAB,爛,9 個月前,2024-11-26 16:12:41,1.0,潘振嘉,則評論,https://www.google.com/maps/contrib/100071059290793190045/reviews?hl=zh-TW
223,ChdDSUhNMG9nS0VJQ0FnSUNkamJieWtBRRAB,教學醫院所提供教學門診，雖然有效的提供實習以及住院醫生的能力，但看診時間是不是應該要加強一下，一個小時只看5-6個，雖然只是來看病但也不想這樣被浪費時間,9 個月前,2024-11-26 16:12:41,1.0,Kai,2,https://www.google.com/maps/contrib/112571947631915457083/reviews?hl=zh-TW
224,ChZDSUhNMG9nS0VJQ0FnSUNkMmZuYVVREAE,,9 個月前,2024-11-26 16:12:41,5.0,嚕咖咖,1,https://www.google.com/maps/contrib/106616919952833240060/reviews?hl=zh-TW
225,ChdDSUhNMG9nS0VJQ0FnSUNkcVlfV3VRRRAB,門診注射室的護士姊姊培雯打針技術很好，一百分。,9 個月前,2024-11-26 16:12:41,5.0,Dino Ting,1,https://www.google.com/maps/contrib/111115878334857184041/reviews?hl=zh-TW
226,ChdDSUhNMG9nS0VJQ0FnSUNkZ2RIXzdRRRAB,,9 個月前,2024-11-26 16:12:41,5.0,魏秀芬,則評論,https://www.google.com/maps/contrib/114545310558624871270/reviews?hl=zh-TW
227,ChZDSUhNMG9nS0VJQ0FnSUNkM3YyVE5BEAE,線上看診進度完全起不了任何作用，過號病患過多當然不是院方可以控制的，但一定有更好的機制可以讓人不用到場空等兩三個小時吧,9 個月前,2024-11-26 16:12:41,1.0,Miru Kouji,1,https://www.google.com/maps/contrib/110287202627003607190/reviews?hl=zh-TW
228,ChZDSUhNMG9nS0VJQ0FnSUNkN0wyRlpnEAE,,9 個月前,2024-11-26 16:12:41,1.0,Eylo Hsu,0,https://www.google.com/maps/contrib/114469220032231722651/reviews?hl=zh-TW
229,ChdDSUhNMG9nS0VJQ0FnSUNkaUxQYXd3RRAB,頭暈想吐畏寒喉嚨發炎到講不出話 週日晚間沒門診只好去掛急診 叫我自己到處跑檢查就算了 撐著快掛掉的身體跑完 最後被送進了內科加護病房 當下只想說這次病的這麼重 要進加護 沒想到進去之後就是一直逼問家屬資料 好像就怕找不到人收屍一樣 ？？？更何況我喉嚨腫的一個字都發不出來 問了五六遍看我沒回應 直接回報患者拒絕配合... 你他X不解釋一下也至少給我個紙筆筆談啊 後面來的醫師也是不知道在凶什麼 不需要用這麼凶的口氣告訴我這裡是加護病房 所以呢你想表達什麼？我是喉嚨壞掉不是腦袋壞掉好嗎？？？ 有什麼我不能簽的一定要找家屬簽？ 我還活著耶？當我死人？ 至於插個尿管也能等兩小時我連噴都懶得噴了 是有多忙 還是有多不想來？ 我也不是要求加護病房該住的多舒適 但基本的專業要有吧 逼問肺部發炎講不出話的人問題/給鼻塞只能用嘴呼吸的人戴呼吸器灌鼻孔還不准摘掉 一個尿管等兩小時插三分鐘 真的不禁讓人質疑有無心思 然後病情不跟本人講都只跟家屬講是貴醫院的SOP嗎？我一直到轉一般病房才遇到醫師問問題 我都開始懷疑自己是不是被當智障看待了 33歲的人還遇到叫你家長來的套路真的傻眼,9 個月前,2024-11-26 16:12:41,1.0,熊熊熊,0,https://www.google.com/maps/contrib/110012497044256011279/reviews?hl=zh-TW
230,ChdDSUhNMG9nS0VJQ0FnSUR0bTVIS25RRRAB,,9 個月前,2024-11-26 16:12:46,5.0,王如秀,0,https://www.google.com/maps/contrib/115998414982979964356/reviews?hl=zh-TW
231,ChdDSUhNMG9nS0VJQ0FnSUR0a1ptXzdRRRAB,那麼大間醫院領個藥要等多久啊，人力不足就徵人，很糟糕的醫院。領個藥等了一個多小時！,9 個月前,2024-11-26 16:12:46,1.0,卡好蛋營養,則評論,https://www.google.com/maps/contrib/101199415671872861094/reviews?hl=zh-TW
232,ChdDSUhNMG9nS0VJQ0FnSUR0d2JfU3dRRRAB,住院護理師漏未登記單人房排隊 週一一早病房病人還在就有人進房盤點設備,9 個月前,2024-11-26 16:12:46,1.0,Cheng Kai,1,https://www.google.com/maps/contrib/101045817395448386516/reviews?hl=zh-TW
233,ChZDSUhNMG9nS0VJQ0FnSUR0bkl1S0lBEAE,,9 個月前,2024-11-26 16:12:46,5.0,謝錦金,0,https://www.google.com/maps/contrib/107292706393407646523/reviews?hl=zh-TW
234,ChZDSUhNMG9nS0VJQ0FnSUR0LUpuX2NREAE,呂純敏醫師很好。,9 個月前,2024-11-26 16:12:46,4.0,孫曉笛,則評論,https://www.google.com/maps/contrib/117970182590257782923/reviews?hl=zh-TW
235,ChdDSUhNMG9nS0VJQ0FnSUN0MTRmOW13RRAB,除了前三次的生產住院，這次是第四次住在馬偕接受耳鼻喉科方宣燁醫師的功能性鼻竇內視鏡手術。從剛住院到術後護理整個過程，都感覺到醫護人員的溫暖和細心，謝謝醫師詳細說明手術過程和術後會有的情況，也幫助我改善了長期慢性鼻竇炎的困擾，也謝謝36病房每位溫暖的護理人員盡忠職守，用心照顧每位病人，真的很感謝這麼優質的醫療團隊!大家辛苦了!,9 個月前,2024-11-26 16:12:46,5.0,yu wei,則評論,https://www.google.com/maps/contrib/109810644787582949423/reviews?hl=zh-TW
236,ChZDSUhNMG9nS0VJQ0FnSUN0eUlQTkhREAE,,9 個月前,2024-11-26 16:12:46,1.0,xuan w,0,https://www.google.com/maps/contrib/118346029852432536310/reviews?hl=zh-TW
237,ChdDSUhNMG9nS0VJQ0FnSUROajZLMGl3RRAB,,9 個月前,2024-11-26 16:12:46,3.0,陳姵羽,則評論,https://www.google.com/maps/contrib/110307483303993015492/reviews?hl=zh-TW
238,ChdDSUhNMG9nS0VJQ0FnSUROOTlEd2hnRRAB,,9 個月前,2024-11-26 16:12:46,4.0,dharwin cinco,0,https://www.google.com/maps/contrib/115980095110211237543/reviews?hl=zh-TW
239,ChdDSUhNMG9nS0VJQ0FnSUROblp2V3p3RRAB,感謝新竹馬偕醫院，感謝柯文清醫師的治療，柯醫師非常的親切，一級棒,10 個月前,2024-11-26 16:12:46,5.0,益希望嘉,則評論,https://www.google.com/maps/contrib/102608474654587283762/reviews?hl=zh-TW
240,ChZDSUhNMG9nS0VJQ0FnSUROOFpIYUZ3EAE,今天早上帶阿公到急診看病，天氣實在太冷了，一進門護理師立刻拿了一件溫暖的棉被給阿公蓋等醫師看診，看完診很謝謝護理師，看我很擔心阿公的狀況，還特別安慰我，讓我不這麼擔心，也知道現在在等什麼，非常感謝這兩位溫暖貼心的護理師。,10 個月前,2024-11-26 16:12:50,5.0,chein,0,https://www.google.com/maps/contrib/108536342796063549148/reviews?hl=zh-TW
241,ChZDSUhNMG9nS0VJQ0FnSUROenZ5LUt3EAE,給要來新竹馬偕做健檢跟看心臟科的朋友：1/9我來做10樓做健檢有照心臟超音波，之後收到電訪?心室有問題要掛心臟科進一步瞭解。1/22掛原醫師一進門就說我沒問題。但是進一步詢問也沒就心臟超音波圖跟我解釋到底是怎麼樣沒問題？讓我很懷疑醫生根本沒看超音波圖就急著趕我出去。或許原醫師醫術高超但不太在乎病患感受。就這樣糊裡糊塗付了390掛號費。下一次我會換去國泰健檢??,10 個月前,2024-11-26 16:12:50,2.0,Vice Zero,則評論,https://www.google.com/maps/contrib/100212732935573704717/reviews?hl=zh-TW
242,ChdDSUhNMG9nS0VJQ0FnSUROanJfZWp3RRAB,內分泌科張醫師和蕭醫師 看診仔細 態度親切 但就是診很難約 看診要等很久就是了?  骨科鄭醫師 人很幽默 看診變得不緊張煩悶了,10 個月前,2024-11-26 16:12:50,5.0,張心慌,則評論,https://www.google.com/maps/contrib/103210255429761190070/reviews?hl=zh-TW
243,ChZDSUhNMG9nS0VJQ0FnSUROcHVydlhBEAE,"外科醫師跟護理師態度都不錯,但一樓初診櫃台人員臉有必要那麼臭嗎？",10 個月前,2024-11-26 16:12:50,4.0,Joyce WU,則評論,https://www.google.com/maps/contrib/100891797561846012657/reviews?hl=zh-TW
244,ChdDSUhNMG9nS0VJQ0FnSUNOejRhUDZRRRAB,,10 個月前,2024-11-26 16:12:50,5.0,杜東原,0,https://www.google.com/maps/contrib/107852906431943895268/reviews?hl=zh-TW
245,ChZDSUhNMG9nS0VJQ0FnSUNOei1MY1R3EAE,我先生於112.12.21因手腳癱軟緊急通報119送醫新竹馬偕醫院，當下急診室也陸續安排一些生理（驗血、尿液、耳溫、血糖）檢查，經由急診醫師判定病情，認為檢查報告都正常只有發炎指數偏高14，加上先生本身有頸椎退化痠痛問題，一直喊脖子痛痛到不行，所以讓先生打了止痛消炎針隨即草草讓家屬辦出院。結果隔天12.22先生還是四肢無力，12/23我們只好改掛神經外科郭岱宗醫師，想進一步診斷和檢查。經由郭醫師診斷認為病患有椎間盤凸出壓迫情形，需辦理住院動手術，已安排12/25照核磁共振檢查，沒想到先生於12/23當晚21:00發現臉部冰冷身體僵硬，緊急搶救還是回天乏術。  結果我們後來查閱先生健保快易通APP當日診斷名稱，只寫了「虛弱」2字帶過。但實際上病患已四肢癱軟無力站不穩，家屬無法攙扶才會通報救護車送醫，病情應不想像單純，當下應收治病患，讓家屬辦住院做更深入檢查，找出造成四肢癱軟原因，不應讓病患急忙出院，急診室診斷實在過於疏忽怠忽職守。而且當日12/21急診室病患三三兩兩不是非常忙碌情況，可是護理人員態度不是非常友善缺乏熱忱且冷漠，讓我們陪病家屬感到非常心寒，覺得非常缺乏醫病同理心。  最離譜錯愕的是就在先生往生過2天，12.25當晚我們接獲新竹馬偕檢驗科來電通知：「您好：請問是葉先生嗎？您在12/21有來我們馬偕急診室抽血，我們檢查出血液有感染的情形，要麻煩您回診感染科。」這位病患都往生，現在才告訴我們家屬他血液有感染需回診，檢查報告太慢效率太差，延誤黃金救援爭取最佳治療時間，一條寶貴生命眼睜睜就這樣消逝，讓我們家屬非常痛心疾首。  我先生不菸不酒，20年前在新竹馬偕被診斷罹患鼻咽癌，後續動手術也做了一連串治療，和癌症定期追蹤，他一直深信信賴新竹馬偕醫院卓越優良的醫療品質，可以醫治他讓他的疾病在第一時間獲得妥善治療。沒想到經由這些經歷，讓我們家屬覺得新竹馬偕紀念醫院醫療水準似乎每況愈下，醫術品質向下沈淪讓我們家屬心灰意冷，希望新竹馬偕紀念醫院能審慎反省檢討，診斷病名要更細心謹慎，而不是把大病當作小病在醫，只希望不要再有像我先生這樣，成為醫療疏失下的不幸犧牲者，連一顆星都不想給失望透頂。,10 個月前,2024-11-26 16:12:50,1.0,劉媚雲,6,https://www.google.com/maps/contrib/106070508940593080262/reviews?hl=zh-TW
246,ChZDSUhNMG9nS0VJQ0FnSUNOaDkybGZBEAE,因為嚴重缺鐵性貧血在馬偕定期打鐵劑已經十多年了，感謝多年來血液內科鄭醫師總能耐心傾聽病人說明症狀，安排治療並設定每半年回診追蹤，讓我可以在不摘除子宮的情況下與貧血共存多年。  另也感謝注射室的護理小姐，培雯、凱莉、及急症室來支援的護理小姐們，真的很佩服妳們在這麼忙的情況下，還能和顏悅色、有條不紊地的對待每位病患，尤其是面對怕打針的小小朋友或搞不?楚狀況的老人家，也都能用不同語言從容應對及安撫，不管在技術上或待人接物上都非常專業！在注射室打針真的令人很安心！謝謝妳們！,10 個月前,2024-11-26 16:12:50,5.0,Lai Joanne,0,https://www.google.com/maps/contrib/101760519500517649138/reviews?hl=zh-TW
247,ChZDSUhNMG9nS0VJQ0FnSUNOLTQzdEpREAE,,10 個月前,2024-11-26 16:12:50,5.0,陳子潔,則評論,https://www.google.com/maps/contrib/111799932563586111135/reviews?hl=zh-TW
248,ChdDSUhNMG9nS0VJQ0FnSUNOZ19YSDN3RRAB,真的真的從來沒對一間醫院可以這麼的失望， 感覺這間醫院的某些醫生…根本並不想救人,10 個月前,2024-11-26 16:12:50,1.0,Doris Tien,則評論,https://www.google.com/maps/contrib/107042702674363456314/reviews?hl=zh-TW
249,ChdDSUhNMG9nS0VJQ0FnSUNONm9IVTd3RRAB,大廳裡有很多志工提供協助或詢問。許多服務都得到了改進，例如付款和註冊。,10 個月前,2024-11-26 16:12:50,5.0,Chris CHU,則評論,https://www.google.com/maps/contrib/107963316794642920776/reviews?hl=zh-TW
250,ChdDSUhNMG9nS0VJQ0FnSUQxMTlDVWhBRRAB,環境整潔，醫生看診細心態度親切和藹。,10 個月前,2024-11-26 16:12:55,4.0,王文賢,則評論,https://www.google.com/maps/contrib/105321680492004144263/reviews?hl=zh-TW
251,ChZDSUhNMG9nS0VJQ0FnSUQxODctYVBBEAE,今天家人是第一次到馬偕看診，由於是初診，不熟悉流程，門口的志工阿姨們很細心的引導你到一樓批價掛號櫃檯，並協助抽號碼牌告知流程。  但是等待的過程，有年長的長輩，到最左邊的櫃檯詢問，那一男一女的工作人員，一開始都不搭理長輩，後來才一臉不耐煩厭世的回答，然後一轉頭和同事聊天就笑得開心。  看診順利結束，門診醫師和護理師都很專業用心。  可是回到一樓批價，分不同數字開頭的號碼，連我們第一次去批價，叫號都要看一下是不是叫到我們，有位阿公不清楚流程，拿了單子就要去櫃檯，批價員工口氣不耐煩，態度很差的要他排隊。 馬偕醫院的櫃檯員工真的不要這樣，有一天你我都會老，最好你老了看醫生都是子女陪你去，你老了什麼都一看就懂。義務的志工很熱心服務，領錢的員工一臉厭世態度差。,10 個月前,2024-11-26 16:12:55,1.0,Lin Asa,0,https://www.google.com/maps/contrib/116809995923909098991/reviews?hl=zh-TW
252,ChZDSUhNMG9nS0VJQ0FnSUQxOXU2V1JBEAE,新竹馬偕家庭日讚喔！,10 個月前,2024-11-26 16:12:55,5.0,吳嘉玲,0,https://www.google.com/maps/contrib/117119950813446880707/reviews?hl=zh-TW
253,ChZDSUhNMG9nS0VJQ0FnSUQxOW82OFd3EAE,讚,10 個月前,2024-11-26 16:12:55,5.0,M.C. Chen,則評論,https://www.google.com/maps/contrib/115866812849602349605/reviews?hl=zh-TW
254,ChZDSUhNMG9nS0VJQ0FnSUQxOXJhamZ3EAE,,10 個月前,2024-11-26 16:12:55,5.0,徐郁雯,1,https://www.google.com/maps/contrib/108828033084399485886/reviews?hl=zh-TW
255,ChZDSUhNMG9nS0VJQ0FnSUQxOXNiN0tBEAE,家庭日讚讚,10 個月前,2024-11-26 16:12:55,5.0,潘品瑜,1,https://www.google.com/maps/contrib/110914189818063196869/reviews?hl=zh-TW
256,ChZDSUhNMG9nS0VJQ0FnSUQxOW9hRUZ3EAE,充滿愛的團隊,10 個月前,2024-11-26 16:12:55,5.0,彭鈺洪,則評論,https://www.google.com/maps/contrib/117351132224693361374/reviews?hl=zh-TW
257,ChdDSUhNMG9nS0VJQ0FnSUQxOXZxWV93RRAB,很棒的醫療團隊,10 個月前,2024-11-26 16:12:55,5.0,梁郡鈴,0,https://www.google.com/maps/contrib/106963362330740032498/reviews?hl=zh-TW
258,ChZDSUhNMG9nS0VJQ0FnSUQxOXBxYU5REAE,家庭日中好彩頭,10 個月前,2024-11-26 16:12:55,5.0,林千千,2,https://www.google.com/maps/contrib/117565159351992537960/reviews?hl=zh-TW
259,ChZDSUhNMG9nS0VJQ0FnSUQxOXJMVUJBEAE,醫護人員專業又溫暖！,10 個月前,2024-11-26 16:12:55,5.0,鄭琳,2,https://www.google.com/maps/contrib/101717836448709639734/reviews?hl=zh-TW
260,ChdDSUhNMG9nS0VJQ0FnSUQxOXRMWW53RRAB,血液透析中大獎,10 個月前,2024-11-26 16:12:59,5.0,洪玉霞,0,https://www.google.com/maps/contrib/112125566967686002532/reviews?hl=zh-TW
261,ChZDSUhNMG9nS0VJQ0FnSUQxOXFMaVhBEAE,,10 個月前,2024-11-26 16:12:59,5.0,廖婉如,0,https://www.google.com/maps/contrib/109938046093487408505/reviews?hl=zh-TW
262,ChdDSUhNMG9nS0VJQ0FnSUQxOXFMMHdBRRAB,? …,10 個月前,2024-11-26 16:12:59,5.0,王小珍,0,https://www.google.com/maps/contrib/100141080967064288949/reviews?hl=zh-TW
263,ChdDSUhNMG9nS0VJQ0FnSUQxOXR5aXJRRRAB,好讚,10 個月前,2024-11-26 16:12:59,5.0,鄭仕杰,1,https://www.google.com/maps/contrib/106238760129774359375/reviews?hl=zh-TW
264,ChdDSUhNMG9nS0VJQ0FnSUQxOXN6YzR3RRAB,優良的醫院,10 個月前,2024-11-26 16:12:59,5.0,張雅慧,0,https://www.google.com/maps/contrib/113202602424660599118/reviews?hl=zh-TW
265,ChZDSUhNMG9nS0VJQ0FnSUQxOXBTeEtREAE,,10 個月前,2024-11-26 16:12:59,5.0,林永杰,5,https://www.google.com/maps/contrib/101299365241765533457/reviews?hl=zh-TW
266,ChdDSUhNMG9nS0VJQ0FnSUQxOW9TWnpnRRAB,超棒的～～,10 個月前,2024-11-26 16:12:59,5.0,何佳莉,則評論,https://www.google.com/maps/contrib/111839805935952498670/reviews?hl=zh-TW
267,ChdDSUhNMG9nS0VJQ0FnSUQxOW9TZ3J3RRAB,讚,10 個月前,2024-11-26 16:12:59,5.0,Chang Ting Tan,0,https://www.google.com/maps/contrib/113488756337880753276/reviews?hl=zh-TW
268,ChZDSUhNMG9nS0VJQ0FnSUQxOXVqUVRnEAE,,10 個月前,2024-11-26 16:12:59,5.0,希露谷哈路薇,0,https://www.google.com/maps/contrib/106686864552306947116/reviews?hl=zh-TW
269,ChZDSUhNMG9nS0VJQ0FnSUQxOXBERFdnEAE,傳護送同仁全部都很棒,10 個月前,2024-11-26 16:12:59,5.0,孫洛晴,0,https://www.google.com/maps/contrib/109612237741136723019/reviews?hl=zh-TW
270,ChdDSUhNMG9nS0VJQ0FnSUQxdG8tTDJ3RRAB,,10 個月前,2024-11-26 16:13:04,5.0,林妮,1,https://www.google.com/maps/contrib/107575720661426059902/reviews?hl=zh-TW
271,ChdDSUhNMG9nS0VJQ0FnSUQxdG9fVGl3RRAB,很棒,10 個月前,2024-11-26 16:13:04,5.0,Pei Chen,0,https://www.google.com/maps/contrib/103240289020313450888/reviews?hl=zh-TW
272,ChZDSUhNMG9nS0VJQ0FnSUQxdHB1RVZREAE,護理人員服務親切，醫生看診也很有耐心，值得推薦,10 個月前,2024-11-26 16:13:04,5.0,陳怡妏,0,https://www.google.com/maps/contrib/112720308725215382682/reviews?hl=zh-TW
273,ChZDSUhNMG9nS0VJQ0FnSUQxdHN1LUJBEAE,,10 個月前,2024-11-26 16:13:04,5.0,陳琬仍,0,https://www.google.com/maps/contrib/113110883815589865255/reviews?hl=zh-TW
274,ChdDSUhNMG9nS0VJQ0FnSUQxdG92VjlnRRAB,,10 個月前,2024-11-26 16:13:04,5.0,戴璟彤,22,https://www.google.com/maps/contrib/117363529327483557260/reviews?hl=zh-TW
275,ChZDSUhNMG9nS0VJQ0FnSUQxdHBXTlFnEAE,讚！,10 個月前,2024-11-26 16:13:04,5.0,李彥慧,0,https://www.google.com/maps/contrib/117654397058722095212/reviews?hl=zh-TW
276,ChdDSUhNMG9nS0VJQ0FnSUQxdHFXcmdRRRAB,醫生很專業,10 個月前,2024-11-26 16:13:04,5.0,賴小今,0,https://www.google.com/maps/contrib/101689555420432320444/reviews?hl=zh-TW
277,ChZDSUhNMG9nS0VJQ0FnSUQxdHFXekdREAE,,10 個月前,2024-11-26 16:13:04,5.0,Grace唐,0,https://www.google.com/maps/contrib/111421398115790628535/reviews?hl=zh-TW
278,ChdDSUhNMG9nS0VJQ0FnSUQxdHFYZWlnRRAB,讚啦? …,10 個月前,2024-11-26 16:13:04,5.0,余雅惠,則評論,https://www.google.com/maps/contrib/102310268070383259269/reviews?hl=zh-TW
279,ChdDSUhNMG9nS0VJQ0FnSUQxdHNYYXl3RRAB,,10 個月前,2024-11-26 16:13:04,5.0,林思錡,0,https://www.google.com/maps/contrib/109757784823485155838/reviews?hl=zh-TW
280,ChZDSUhNMG9nS0VJQ0FnSUQxdG9XVllnEAE,,10 個月前,2024-11-26 16:13:08,5.0,sara118@gmail.com.tw Ou,0,https://www.google.com/maps/contrib/112228762825122440337/reviews?hl=zh-TW
281,ChdDSUhNMG9nS0VJQ0FnSUQxdHE3WjVnRRAB,醫護人員專業親切，感謝?有你們照護健康。 …,10 個月前,2024-11-26 16:13:08,5.0,Rose Huang,3,https://www.google.com/maps/contrib/114599015159819038680/reviews?hl=zh-TW
282,ChZDSUhNMG9nS0VJQ0FnSUQxdHRiRExBEAE,醫師看診細心服務人員態度好,10 個月前,2024-11-26 16:13:08,5.0,洪美鈴,則評論,https://www.google.com/maps/contrib/108591399078428776990/reviews?hl=zh-TW
283,ChZDSUhNMG9nS0VJQ0FnSUQxdHRiVkhREAE,優質醫院,10 個月前,2024-11-26 16:13:08,5.0,廖月券,1,https://www.google.com/maps/contrib/112123872989855991566/reviews?hl=zh-TW
284,ChdDSUhNMG9nS0VJQ0FnSUQxdG9hRGtnRRAB,工作人員有耐心,10 個月前,2024-11-26 16:13:08,5.0,Yun-Ju Pan (Celine),0,https://www.google.com/maps/contrib/101058739646834773790/reviews?hl=zh-TW
